OG5_143398,pl_tra,op_gen,ee_tra,ba_tra,op_tra,za_gen,am_gen,ba_gen,sr_tra,ex_gen,ex_tra,sr_gen,pl_gen,ee_gen,za_tra,am_tra
OG5_128203,27,75,34,0,3,0,3,4,205,0,5,34,11,2,0,112
OG5_128202,16,44,42,0,7,0,0,0,216,14,8,22,3,1,0,83
OG5_128201,32,73,39,0,3,0,6,0,199,3,10,36,18,2,0,155
OG5_128200,16,76,34,0,3,0,3,0,230,1,8,30,13,2,0,129
OG5_128207,32,73,44,0,7,0,6,0,259,20,16,35,19,2,0,173
OG5_141140,12,0,6,0,0,0,0,40,28,0,0,2,19,0,0,2
OG5_128205,25,49,34,0,3,0,5,0,204,14,6,29,17,1,0,152
OG5_128204,27,69,40,0,6,0,2,12,204,13,5,20,12,2,0,175
OG5_128209,25,71,11,0,1,0,5,3,32,4,4,16,13,0,0,56
OG5_128208,32,78,35,0,3,0,6,0,260,19,8,37,19,2,0,184
OG5_141530,0,11,0,0,0,0,0,0,16,0,0,1,0,0,0,2
OG5_239958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_160302,12,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1
OG5_139390,17,7,22,0,0,0,1,0,61,2,3,7,14,0,0,118
OG5_135469,0,0,2,0,0,0,0,0,3,1,1,1,8,0,0,1
OG5_135468,2,22,1,0,0,0,0,0,5,0,1,2,9,0,0,35
OG5_163374,0,4,0,0,0,4,1,81,0,0,0,0,0,0,0,0
OG5_135461,13,4,20,0,5,1,0,4,100,0,2,2,4,0,0,103
OG5_135460,8,0,6,0,0,0,2,49,4,12,3,0,12,0,0,38
OG5_135465,12,0,29,0,0,0,2,0,30,0,4,6,2,1,0,69
OG5_135464,20,0,28,0,0,0,0,174,88,0,0,18,14,1,0,1
OG5_135467,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
OG5_135466,4,0,1,0,0,0,0,0,5,0,0,0,7,0,0,0
OG5_134512,6,32,19,0,0,0,0,9,88,0,1,6,0,0,0,16
OG5_134513,10,30,1,0,0,0,1,1,17,0,1,0,11,0,0,13
OG5_134510,2,17,6,0,1,0,1,0,23,13,5,1,0,0,0,163
OG5_134511,32,27,37,0,6,0,2,0,74,1,4,6,17,2,0,132
OG5_131748,10,32,25,0,5,0,3,0,108,1,4,15,10,2,0,163
OG5_131749,4,0,0,0,0,0,0,484,3,0,0,1,11,0,0,0
OG5_134514,3,29,1,0,0,0,0,4,6,0,0,0,9,0,0,5
OG5_134515,11,0,34,0,0,0,0,6,267,0,0,31,7,2,0,19
OG5_131744,0,32,15,0,2,0,0,0,5,12,1,0,0,0,0,6
OG5_131745,2,37,11,0,3,0,1,0,63,1,3,9,0,0,0,82
OG5_131746,12,38,25,0,0,2,0,53,92,2,2,3,1,1,0,19
OG5_134519,11,34,6,0,1,0,3,0,15,9,8,0,2,1,0,105
OG5_131740,5,0,12,0,0,0,0,419,7,0,1,1,16,1,0,5
OG5_131743,7,27,4,0,2,1,0,0,74,0,3,10,0,0,0,39
OG5_130260,13,36,22,0,2,0,0,0,120,0,2,6,10,0,0,30
OG5_146147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG5_139177,26,23,46,0,7,0,2,6,221,1,12,14,5,2,0,192
OG5_139176,18,0,27,0,0,0,0,50,53,0,0,4,18,0,0,0
OG5_129221,10,66,32,0,1,0,3,0,126,7,7,11,0,1,0,166
OG5_139178,6,13,5,0,0,4,0,32,62,1,3,1,6,0,0,15
OG5_130167,19,60,39,0,5,0,3,27,150,1,4,15,16,2,0,152
OG5_130166,8,43,27,0,3,7,2,213,200,17,10,13,7,2,0,131
OG5_130165,30,37,41,0,6,1,3,5,154,14,9,25,14,2,0,181
OG5_130164,23,46,27,0,2,0,2,0,122,14,4,18,17,2,0,47
OG5_130163,12,44,16,0,1,0,2,6,49,10,5,9,14,0,0,38
OG5_130162,24,2,42,0,0,0,0,0,184,20,10,30,15,1,0,139
OG5_130161,34,62,38,0,3,0,3,0,206,1,6,13,18,1,0,164
OG5_169894,0,5,1,0,1,0,0,1,4,0,0,0,0,0,0,1
OG5_146143,5,0,1,0,0,0,0,0,4,0,0,0,8,0,0,2
OG5_164435,1,0,0,0,0,0,0,6,1,0,0,0,10,0,0,2
OG5_130169,23,23,25,0,0,8,3,158,135,13,5,12,17,2,0,152
OG5_130168,12,64,21,0,1,0,3,0,78,1,6,11,14,2,0,78
OG5_141155,14,1,1,0,0,0,0,0,92,0,0,17,2,0,0,3
OG5_134406,2,32,6,0,1,0,1,0,12,0,0,6,0,0,0,28
OG5_168357,0,0,0,0,0,0,0,11,75,0,0,6,0,0,0,0
OG5_130262,34,60,38,0,3,0,3,0,120,0,6,11,17,2,0,164
OG5_142143,3,14,21,0,0,0,0,0,132,0,6,10,0,1,0,7
OG5_142145,1,10,7,0,1,0,0,0,3,0,0,0,1,0,0,7
OG5_147426,13,0,24,0,0,0,0,0,59,0,1,14,2,0,0,10
OG5_169090,20,3,35,0,2,0,1,3,111,0,4,8,6,1,0,167
OG5_142744,10,13,14,0,0,0,3,0,9,0,2,0,1,0,0,52
OG5_150652,0,0,0,0,0,0,0,28,2,0,0,0,2,0,0,0
OG5_150651,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0
OG5_150657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_128668,20,62,21,0,1,1,3,0,80,12,6,9,17,2,0,59
OG5_128213,20,63,32,0,3,1,6,103,142,5,4,25,18,1,0,73
OG5_143893,0,1,2,0,0,0,0,0,22,11,1,1,0,0,0,5
OG5_136515,32,1,14,0,0,0,0,0,72,0,0,12,18,0,0,16
OG5_155518,9,11,27,0,7,3,1,73,165,1,9,3,2,1,0,163
OG5_130323,22,35,26,0,5,0,0,0,106,0,2,10,13,1,0,34
OG5_155513,1,2,14,0,0,0,0,24,31,0,1,1,2,0,0,12
OG5_155512,1,4,5,0,2,1,0,53,62,0,0,6,0,0,0,92
OG5_152231,20,1,20,0,3,0,1,0,25,0,0,0,14,1,0,7
OG5_155510,1,0,0,0,0,4,1,7,13,0,0,1,6,0,0,5
OG5_155516,0,2,0,0,0,4,0,71,0,0,0,0,1,0,0,0
OG5_152235,3,2,3,0,0,0,0,0,31,0,0,6,1,0,0,9
OG5_152234,6,8,9,0,4,0,0,0,24,0,4,0,5,0,0,13
OG5_140448,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
OG5_142201,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
OG5_162953,1,1,2,0,0,0,0,7,1,0,0,0,0,0,0,1
OG5_169542,9,1,25,0,1,0,1,2,63,0,1,2,0,0,0,44
OG5_169236,0,2,2,0,0,0,0,33,0,0,0,0,0,0,0,0
OG5_151978,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OG5_150286,3,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0
OG5_136914,3,0,8,0,0,1,0,86,5,0,2,0,12,1,0,1
OG5_136915,18,2,8,0,1,6,0,206,28,0,0,9,4,2,0,91
OG5_136917,0,15,0,0,0,0,0,40,0,0,0,0,0,0,0,1
OG5_136910,13,0,25,0,0,0,0,69,54,1,1,6,5,1,0,13
OG5_136911,0,1,0,0,0,11,0,240,0,0,0,1,1,0,0,1
OG5_136912,0,0,0,0,0,0,0,217,0,0,0,0,1,0,0,0
OG5_150280,3,0,0,0,0,0,0,1,29,0,0,2,10,0,0,6
OG5_136918,1,0,0,0,0,0,0,33,1,11,1,0,9,0,0,2
OG5_142959,0,0,0,0,0,0,0,0,1,13,0,2,0,0,0,0
OG5_126884,36,74,40,0,3,0,3,549,276,13,10,35,19,1,0,173
OG5_171616,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,6
OG5_144509,18,5,11,0,2,0,0,0,59,1,4,3,6,0,0,34
OG5_150283,7,0,7,0,0,0,0,6,43,1,2,2,10,0,0,5
OG5_172499,14,2,25,0,2,2,2,5,111,3,6,7,0,0,0,62
OG5_141538,5,1,2,0,1,0,0,2,11,10,1,0,4,0,0,24
OG5_137355,21,11,18,0,0,31,1,49,63,0,2,4,13,0,0,12
OG5_137354,1,1,0,0,0,72,0,104,1,0,0,0,2,0,0,2
OG5_137357,15,0,0,0,0,50,0,314,2,0,0,0,8,0,0,0
OG5_137356,15,4,27,0,1,7,1,110,72,1,1,5,12,1,0,103
OG5_137351,5,0,8,0,0,106,2,9,48,0,6,1,2,1,0,21
OG5_137350,2,22,0,0,1,6,0,43,12,0,0,0,0,1,0,2
OG5_137359,24,19,29,0,3,0,0,4,214,2,8,26,6,1,0,144
OG5_134307,19,28,27,0,1,3,2,17,87,0,2,10,5,2,0,58
OG5_134306,0,0,3,0,0,0,0,70,23,13,2,8,0,0,0,21
OG5_143233,11,13,11,0,0,0,0,0,28,1,0,2,4,1,0,37
OG5_143232,2,6,13,0,1,0,0,0,70,13,2,1,0,0,0,111
OG5_131153,3,32,14,0,2,0,2,0,33,1,2,3,1,1,0,134
OG5_131155,22,32,26,0,0,0,3,1,99,13,3,12,16,2,0,154
OG5_172735,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3
OG5_131156,18,41,33,0,3,0,0,9,227,2,6,15,1,1,0,163
OG5_132327,0,16,0,0,0,0,0,1,1,0,1,0,1,0,0,0
OG5_138965,26,11,34,0,1,0,0,0,171,1,9,13,7,2,0,60
OG5_132324,12,21,27,0,1,0,0,0,112,20,5,10,3,2,0,7
OG5_132323,0,0,0,0,0,9,0,243,0,0,0,0,1,0,0,0
OG5_132322,13,34,4,0,0,0,1,0,50,12,2,8,12,1,0,82
OG5_132321,2,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0
OG5_135473,5,0,2,0,0,0,0,0,8,0,2,2,8,0,0,1
OG5_156606,15,4,8,0,0,0,0,5,66,1,2,2,7,0,0,18
OG5_136885,11,29,20,0,1,0,0,0,60,1,0,2,2,0,0,41
OG5_135470,10,17,5,0,0,0,0,0,2,0,0,0,13,0,0,2
OG5_132329,14,24,35,0,2,0,0,0,141,11,8,21,7,2,0,19
OG5_143154,0,0,0,0,0,0,0,65,0,0,0,0,1,0,0,0
OG5_143157,0,0,0,0,0,0,0,145,0,0,0,0,1,0,0,0
OG5_143150,13,12,24,0,3,0,0,0,88,1,3,10,2,1,0,24
OG5_163579,0,6,0,0,0,0,0,3,1,0,0,0,0,0,0,1
OG5_147146,15,1,4,0,1,0,0,0,42,0,0,1,10,0,0,2
OG5_163577,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0
OG5_143158,0,0,0,0,0,0,0,64,0,0,0,0,1,0,0,1
OG5_147145,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0
OG5_142366,0,8,0,0,0,6,0,4,0,0,0,0,0,0,0,0
OG5_133569,4,0,0,0,0,0,0,0,2,0,0,0,10,0,0,1
OG5_135475,8,1,7,0,0,0,0,7,45,12,2,9,13,0,0,5
OG5_157851,5,1,14,0,0,0,0,2,99,4,2,7,0,0,0,75
OG5_127059,31,74,42,0,5,0,6,0,249,17,13,36,18,2,0,203
OG5_127058,29,81,37,0,2,35,5,465,192,19,11,36,16,2,0,154
OG5_147141,11,0,5,0,0,0,0,81,2,0,0,1,16,0,0,4
OG5_127053,40,72,45,0,8,0,6,0,275,17,12,35,18,2,0,213
OG5_127052,24,65,19,0,3,74,3,321,114,5,8,10,7,1,0,145
OG5_127051,46,80,49,0,19,105,6,0,334,18,23,35,19,2,0,217
OG5_152142,7,0,0,0,0,6,0,83,3,0,0,0,3,0,0,0
OG5_127057,30,72,41,0,10,1,3,75,310,14,17,32,19,1,0,206
OG5_169772,0,3,8,0,0,1,0,58,12,0,0,2,2,0,0,0
OG5_127055,6,59,25,0,6,1,3,29,158,3,10,12,13,2,0,112
OG5_127054,26,56,41,0,6,70,6,264,266,15,10,28,16,2,0,204
OG5_127585,30,81,41,0,3,52,6,23,213,20,7,37,19,2,0,125
OG5_127584,23,67,27,0,10,1,3,103,249,1,6,17,14,1,0,196
OG5_127587,39,67,41,0,1,0,3,1,240,16,11,27,19,2,0,199
OG5_127586,25,62,36,0,5,0,4,0,234,14,19,20,11,1,0,95
OG5_127581,32,74,38,0,4,0,3,0,147,0,3,25,7,2,0,88
OG5_127580,37,67,46,0,20,0,6,0,317,18,14,33,13,2,0,214
OG5_127583,10,63,8,0,4,1,3,17,68,0,1,10,8,0,0,99
OG5_127582,4,61,13,0,1,0,0,140,77,1,1,13,10,0,0,15
OG5_136002,2,24,14,0,0,0,3,27,70,0,2,1,1,0,0,46
OG5_137650,0,0,0,0,0,0,0,6,7,0,0,0,1,0,0,0
OG5_127589,23,75,32,0,4,27,5,2,182,18,8,36,19,2,0,142
OG5_127588,33,39,40,0,8,22,1,165,192,12,7,13,19,2,0,103
OG5_137651,12,8,19,0,2,0,0,12,64,11,4,8,3,0,0,40
OG5_156721,0,0,0,0,0,0,0,90,0,0,0,0,2,0,0,1
OG5_132396,21,30,15,0,2,0,1,0,87,1,6,12,13,2,0,180
OG5_156724,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0
OG5_159511,3,6,15,0,0,0,1,16,58,2,4,9,3,1,0,47
OG5_159046,2,0,3,0,0,0,0,7,109,0,3,6,1,1,0,81
OG5_159048,0,1,0,0,0,33,0,24,0,0,0,0,1,0,0,0
OG5_130681,5,33,19,0,3,8,0,252,121,0,1,12,0,0,0,81
OG5_127792,35,77,38,0,3,0,6,1,187,14,9,36,18,2,0,146
OG5_133632,16,9,7,0,0,0,0,60,39,0,1,3,16,0,0,26
OG5_129077,23,68,10,0,3,0,3,114,128,1,5,10,17,1,0,110
OG5_133630,8,33,29,0,1,0,0,0,167,0,1,3,3,1,0,129
OG5_132647,1,37,1,0,4,0,1,0,14,1,1,0,0,0,0,57
OG5_133188,16,7,35,0,1,0,1,10,228,1,5,29,1,2,0,81
OG5_142469,1,12,3,0,2,0,0,2,22,0,0,2,1,0,0,6
OG5_133184,3,22,0,0,1,0,0,6,5,0,0,0,4,0,0,2
OG5_133185,7,34,19,0,0,0,2,0,45,0,4,6,3,1,0,87
OG5_133638,3,33,1,0,1,0,3,0,4,0,0,6,0,0,0,48
OG5_133639,6,33,18,0,2,0,2,0,76,1,2,4,8,1,0,100
OG5_138301,4,17,13,0,1,0,0,0,19,3,2,0,0,0,0,26
OG5_172637,0,0,0,0,0,35,0,9,0,0,0,0,1,0,0,0
OG5_133183,39,0,31,0,0,0,0,112,118,0,2,23,19,1,0,14
OG5_132851,22,34,13,0,0,0,3,1,77,0,1,8,15,0,0,106
OG5_132582,0,2,0,0,0,77,0,261,0,0,0,1,0,0,0,0
OG5_132853,2,42,7,0,2,0,3,0,43,1,5,0,0,0,0,69
OG5_132580,1,2,1,0,0,0,0,536,1,0,0,1,0,0,0,1
OG5_132587,17,26,33,0,4,0,1,0,163,0,3,6,12,0,0,191
OG5_132854,0,2,0,0,0,0,0,440,1,0,0,1,0,0,0,1
OG5_132585,0,0,0,0,0,103,0,377,0,0,0,1,1,0,0,0
OG5_127638,30,71,37,0,4,0,3,6,227,14,9,36,18,2,0,115
OG5_127637,25,72,22,0,5,0,6,0,21,14,10,0,15,1,0,141
OG5_127636,5,47,16,0,2,103,2,263,141,5,8,14,12,0,0,139
OG5_127635,0,35,1,0,0,4,0,135,7,0,0,6,1,0,0,1
OG5_132588,14,34,23,0,1,0,0,0,63,0,3,9,12,1,0,75
OG5_127633,17,68,31,0,4,0,2,0,126,14,9,31,17,2,0,64
OG5_160170,17,8,40,0,3,0,5,4,158,2,3,10,1,1,0,168
OG5_127631,23,79,27,0,3,65,6,0,177,19,11,35,18,2,0,94
OG5_127630,24,74,28,0,3,38,5,12,186,19,4,36,17,2,0,128
OG5_130981,0,2,0,0,0,0,1,0,1,0,0,1,4,0,0,0
OG5_130980,15,29,35,0,2,0,4,0,145,13,6,12,3,2,0,133
OG5_130983,0,1,1,0,0,19,0,227,1,0,0,0,2,0,0,1
OG5_130982,21,19,40,0,4,0,2,0,250,9,12,34,17,2,0,160
OG5_130688,10,51,21,0,1,0,6,0,65,1,3,11,15,1,0,53
OG5_144898,1,0,1,0,0,0,0,0,5,0,0,0,6,0,0,0
OG5_156891,0,1,0,0,0,0,0,65,1,0,0,2,7,0,0,0
OG5_138304,6,0,16,0,0,0,2,0,61,13,3,11,0,0,0,42
OG5_163140,0,1,1,0,0,0,0,37,2,0,0,0,1,0,0,1
OG5_144899,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OG5_135675,7,31,3,0,0,0,3,0,6,1,1,1,5,2,0,20
OG5_135676,5,25,18,0,3,0,1,15,81,0,2,8,2,1,0,46
OG5_160937,0,0,0,0,0,0,0,1,4,0,1,6,0,0,0,6
OG5_135670,5,2,4,0,0,38,0,103,73,0,1,2,1,0,0,6
OG5_135671,0,25,2,0,0,11,0,51,3,0,0,0,0,0,0,2
OG5_135673,2,10,11,0,3,0,0,48,57,2,2,3,10,0,0,90
OG5_179951,0,1,8,0,0,0,0,19,25,0,3,0,0,0,0,15
OG5_135678,13,30,3,0,0,0,1,0,30,1,2,0,3,0,0,29
OG5_170222,6,0,2,0,0,0,0,11,5,2,1,0,3,0,0,1
OG5_133986,6,6,10,0,1,75,0,148,106,0,1,3,2,0,0,60
OG5_133987,1,0,12,0,0,17,1,367,7,0,0,4,16,1,0,14
OG5_133452,4,36,6,0,1,0,2,0,10,0,2,8,10,1,0,76
OG5_133453,0,6,0,0,0,20,0,322,6,0,0,1,1,0,0,6
OG5_133450,0,35,0,0,0,2,0,25,1,0,0,0,0,0,0,0
OG5_133983,1,11,0,0,0,2,2,254,8,2,3,3,1,1,0,12
OG5_139168,18,1,5,0,0,0,2,0,36,13,3,7,10,0,0,88
OG5_133988,0,1,0,0,0,0,0,400,0,0,0,0,1,0,0,0
OG5_133989,0,0,0,0,0,9,0,275,0,0,0,0,1,0,0,0
OG5_128405,39,73,37,0,3,0,0,0,254,12,5,33,18,2,0,145
OG5_139879,0,0,0,0,0,0,0,0,36,2,3,5,0,0,0,3
OG5_128404,27,56,28,0,1,10,4,165,91,9,3,5,18,1,0,51
OG5_140159,1,18,3,0,0,1,0,43,15,0,4,2,0,0,0,10
OG5_144547,1,7,0,0,0,0,3,0,2,2,1,0,0,0,0,0
OG5_135589,0,29,1,0,6,0,0,0,7,0,0,0,1,0,0,1
OG5_135586,0,26,2,0,1,4,1,102,24,2,0,2,2,1,0,4
OG5_135587,17,28,11,0,1,0,1,0,119,0,4,6,5,0,0,85
OG5_135584,16,15,24,0,1,0,0,13,83,0,2,3,13,1,0,44
OG5_135585,5,35,1,0,3,0,2,0,6,0,0,0,2,0,0,20
OG5_135583,40,0,29,0,1,5,0,170,118,0,2,7,18,1,0,22
OG5_140157,1,0,2,0,0,0,0,191,19,0,0,1,1,0,0,12
OG5_140156,0,0,0,0,0,0,0,270,1,0,0,0,1,0,0,0
OG5_144319,0,0,0,0,0,0,0,0,14,12,1,0,2,0,0,4
OG5_144317,0,15,0,0,1,0,0,0,3,0,0,2,0,0,0,2
OG5_164322,7,4,3,0,0,0,0,1,27,0,0,1,8,0,0,7
OG5_144312,2,10,17,0,1,0,0,0,94,0,1,11,5,2,0,12
OG5_144310,2,1,10,0,0,0,3,0,84,1,4,15,0,1,0,59
OG5_141791,0,0,0,0,0,0,0,70,0,0,0,0,1,0,0,0
OG5_140439,17,0,12,0,0,0,0,0,8,0,3,0,16,1,0,4
OG5_181044,0,0,3,0,0,1,0,11,73,0,1,1,0,0,0,2
OG5_141795,5,14,5,0,5,0,0,0,48,0,1,0,1,0,0,105
OG5_128058,30,81,34,0,4,0,6,0,189,20,7,35,19,2,0,130
OG5_128059,40,64,33,0,2,0,0,0,141,0,4,22,19,2,0,143
OG5_128056,38,79,47,0,7,3,5,6,276,20,17,37,18,2,0,195
OG5_128057,27,73,40,0,2,0,3,0,149,1,6,24,17,2,0,121
OG5_128055,33,80,39,0,2,0,6,0,219,19,9,35,18,2,0,159
OG5_128052,28,80,36,0,4,0,6,1,187,18,10,34,19,1,0,134
OG5_128053,24,76,31,0,3,1,6,1,180,18,9,34,16,2,0,129
OG5_128050,26,75,30,0,1,0,6,0,169,15,5,34,18,2,0,101
OG5_128051,37,75,45,0,10,6,3,137,296,14,12,36,19,2,0,195
OG5_129899,24,63,28,0,2,0,3,32,80,0,2,15,17,2,0,120
OG5_129898,3,27,9,0,0,0,1,0,23,0,2,7,0,1,0,37
OG5_147651,7,8,26,0,3,3,0,27,107,1,2,7,0,0,0,13
OG5_129891,24,44,40,0,4,0,3,0,283,4,9,24,2,0,0,206
OG5_127174,36,69,43,0,2,10,6,509,223,19,12,34,19,2,0,162
OG5_129893,15,71,17,0,2,0,2,0,74,1,3,9,13,2,0,49
OG5_129892,17,61,30,0,1,0,5,0,110,1,5,11,14,0,0,82
OG5_129895,26,64,41,0,2,1,4,4,187,1,5,25,16,2,0,151
OG5_129894,12,33,28,0,2,1,5,0,197,14,11,15,7,2,0,188
OG5_129897,1,37,9,0,2,0,1,0,26,1,1,0,0,0,0,164
OG5_129896,16,71,12,0,0,0,2,0,53,1,4,18,15,2,0,51
OG5_138004,2,22,0,0,2,0,2,0,6,0,2,0,0,0,0,129
OG5_150004,0,3,1,0,0,0,0,0,8,0,0,7,0,0,0,0
OG5_127345,37,78,41,0,5,97,6,0,291,20,10,34,19,1,0,177
OG5_150003,0,1,0,0,0,0,0,0,2,10,0,0,0,0,0,3
OG5_126861,23,70,38,0,5,0,3,1,239,2,9,12,14,2,0,199
OG5_126860,40,50,34,0,5,5,1,204,185,8,6,13,17,2,0,101
OG5_126863,36,82,44,0,6,109,6,531,246,20,15,38,19,2,0,192
OG5_126862,39,76,45,0,12,91,3,430,330,16,16,32,19,2,0,207
OG5_126865,24,78,37,0,2,1,6,530,192,16,7,37,19,2,0,123
OG5_126864,41,75,41,0,9,0,3,204,262,12,11,36,16,1,0,183
OG5_126867,42,79,46,0,16,99,6,0,358,19,21,34,19,2,0,214
OG5_126866,29,40,41,0,15,32,1,323,241,12,7,16,16,2,0,157
OG5_126869,29,79,35,0,6,0,6,0,242,17,12,30,16,2,0,187
OG5_126868,38,81,46,0,7,0,6,0,246,20,12,32,19,2,0,197
OG5_165939,0,1,1,0,0,1,0,23,16,0,0,0,0,0,0,3
OG5_131174,5,16,10,0,0,0,1,0,48,0,1,1,10,0,0,90
OG5_131483,3,38,4,0,6,3,0,0,47,0,0,3,0,0,0,52
OG5_134987,4,18,6,0,0,0,0,0,28,0,1,1,3,0,0,90
OG5_134981,1,9,2,0,4,0,0,4,19,0,0,1,7,0,0,3
OG5_134980,10,27,6,0,5,0,0,0,37,0,3,1,6,0,0,5
OG5_134983,2,29,15,0,1,0,1,0,13,0,3,0,0,1,0,136
OG5_139367,0,13,1,0,0,0,0,1,18,0,1,1,1,0,0,23
OG5_139365,17,9,31,0,2,0,0,0,162,0,2,10,11,1,0,107
OG5_134989,1,21,4,0,0,1,0,1,9,0,0,0,0,0,0,5
OG5_139547,3,4,1,0,1,0,1,0,27,0,0,0,4,0,0,18
OG5_139361,4,0,0,0,0,0,0,0,3,0,0,0,9,0,0,1
OG5_129091,27,55,27,0,1,0,0,0,98,14,3,29,17,1,0,54
OG5_129090,29,75,39,0,4,0,3,0,88,3,4,8,19,1,0,142
OG5_129093,18,63,35,0,4,0,6,0,185,11,7,22,14,2,0,141
OG5_169935,0,1,0,0,0,1,0,46,4,0,0,0,0,0,0,0
OG5_129095,22,71,28,0,0,0,5,0,135,3,5,23,17,2,0,75
OG5_129094,24,64,20,0,1,0,5,0,77,4,6,23,18,2,0,85
OG5_169930,0,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0
OG5_129096,27,65,33,0,1,0,5,0,150,2,5,28,18,2,0,104
OG5_129099,31,37,33,0,0,87,1,474,106,0,0,12,18,2,0,82
OG5_129098,14,37,23,0,4,0,4,120,162,4,3,17,0,2,0,130
OG5_138367,0,15,2,0,1,0,3,0,28,1,1,1,0,0,0,36
OG5_135856,0,12,9,0,0,0,0,0,15,13,5,0,0,1,0,10
OG5_135857,0,1,0,0,0,8,0,101,1,0,0,1,1,0,0,1
OG5_149927,0,7,0,0,0,1,0,5,0,0,0,0,1,0,0,0
OG5_174725,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,12
OG5_146658,8,0,1,0,0,2,0,67,7,0,0,0,2,0,0,2
OG5_131359,0,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0
OG5_131358,15,35,41,0,6,0,6,0,164,4,11,11,12,2,0,165
OG5_131357,9,27,19,0,1,0,0,6,96,1,6,1,2,1,0,6
OG5_134184,8,34,21,0,2,0,3,1,169,1,5,9,0,1,0,160
OG5_134187,2,41,24,0,5,0,6,0,121,5,17,8,0,1,0,208
OG5_131354,14,54,32,0,7,0,5,0,112,1,10,5,5,1,0,117
OG5_131353,12,44,14,0,1,0,0,0,93,6,4,7,10,1,0,82
OG5_146651,0,0,1,0,0,0,0,218,3,0,0,0,3,0,0,0
OG5_134183,8,2,9,0,1,39,0,262,32,0,1,2,0,0,0,56
OG5_131350,15,39,18,0,1,0,2,0,44,1,5,8,17,2,0,38
OG5_142216,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
OG5_139545,38,0,29,0,1,0,0,0,142,0,2,7,10,1,0,43
OG5_137078,9,0,0,0,0,0,0,0,1,0,0,0,13,0,0,1
OG5_140501,2,0,0,0,0,0,0,55,0,0,0,0,16,0,0,0
OG5_128881,35,74,37,0,6,0,3,0,108,1,8,22,13,1,0,54
OG5_177284,3,0,1,0,0,0,0,18,8,0,0,0,6,0,0,8
OG5_138137,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
OG5_128880,22,63,30,0,1,0,3,0,142,19,6,27,16,2,0,39
OG5_138188,1,17,4,0,0,0,1,0,0,0,0,1,1,0,0,6
OG5_150358,3,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0
OG5_143934,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,0
OG5_135044,1,24,1,0,0,0,0,0,21,0,0,1,0,0,0,12
OG5_143932,0,1,1,0,0,0,0,0,7,14,2,0,0,0,0,0
OG5_241189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_139588,2,4,8,0,0,17,0,209,22,0,0,0,2,0,0,33
OG5_139589,13,1,15,0,0,3,0,162,54,0,0,3,5,0,0,0
OG5_139582,4,1,3,0,0,20,0,115,9,9,0,1,2,0,0,1
OG5_139583,0,1,0,0,0,0,0,124,0,0,0,0,1,0,0,0
OG5_139580,13,0,5,0,0,0,3,0,12,0,2,0,16,0,0,7
OG5_145191,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0
OG5_137989,1,1,1,0,0,13,0,112,22,3,1,4,1,0,0,6
OG5_152532,8,3,1,0,0,17,1,36,81,0,0,7,4,0,0,13
OG5_152533,14,0,12,0,0,0,0,6,46,0,1,3,12,0,0,2
OG5_152534,0,0,0,0,0,7,0,18,3,0,0,6,0,0,0,1
OG5_132021,18,44,27,0,0,0,1,0,143,2,4,15,16,2,0,75
OG5_137636,8,16,26,0,2,0,2,21,48,0,5,9,0,1,0,24
OG5_152539,0,0,0,0,0,2,0,75,0,0,0,0,1,0,0,0
OG5_154944,5,2,29,0,3,0,1,24,216,11,7,15,2,2,0,119
OG5_137985,1,21,0,0,0,0,2,1,9,0,0,0,0,0,0,23
OG5_137987,0,17,0,0,0,0,1,11,2,1,1,0,10,0,0,4
OG5_133107,0,33,0,0,0,0,0,0,6,0,0,1,0,0,0,0
OG5_136586,11,22,12,0,1,0,1,0,25,1,5,0,11,1,0,33
OG5_136585,10,18,5,0,0,0,0,0,6,0,0,0,12,1,0,3
