,ee_bb,am_ib,ba_aq,ba_ar,am_ar,ba_fu,ex_fb,ba_is,am_is,ee_ib,ba_el,ex_ob,ba_ac,ba_ad,am_ab,ex_ox,am_my,am_mb,za_ba,ba_me,op_me,sr_st,ee_ce,ba_di,ba_cy,sr_ap,op_is,ee_cb,ex_ja,ex_jb,za_al,ba_df,ba_de,am_uk,ex_fo,za_as,op_ib,sr_rh,sr_ab,ee_cr,op_mb,am_ub,pl_gl,sr_rb,ba_pl,ee_hb,ex_eb,ee_ha,ba_pg,za_eu,ba_pd,za_ep,ba_pb,ba_pa,ex_eu,ba_ca,za_eh,ba_le,ee_br,za_ea,za_eb,za_ec,ba_cr,ba_cp,ex_is,ba_cv,ee_ub,ba_ts,ba_ge,ee_uk,ex_ma,ex_mb,ex_ib,ba_th,sr_di,ba_ch,ba_cn,ex_pb,ba_te,am_va,za_em,am_vb,ba_cd,sr_db,ba_fe,ba_sp,pl_gb,ex_pa,op_cb,ba_sy,op_ch,ee_ab,za_ey,ba_fn,am_db,sr_ch,sr_ci,ee_is,za_th,sr_cb,ba_fc,za_et,ba_ba,ex_he,ee_ap,ex_hb,pl_gr,ba_bi,ba_ft,ba_fb,am_di,sr_pe,ba_nt,am_tb,za_cr,op_fu,am_th,ba_bc,am_tu,op_nu,pl_rh,sr_pb,sr_sb,sr_ci_s,ba_ni,op_fb,pl_rb,op_ic,
OG5_138137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_128880,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,17,60,4,0,0,4,0,0,2,0,0,0,0,1,1,0,0,30,0,12,0,0,3,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,27,4,0,0,0,0,0,3,5,0,24,0,0,0,11,2,0,0,0,14,0,0,10,0,11,0,0,38,0,0,0,3,
OG5_138188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
OG5_150358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_143934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_135044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,
OG5_143932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_241189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_139588,0,2,0,0,0,1,0,0,1,0,0,0,20,0,1,0,1,2,0,0,0,14,0,0,91,1,0,1,0,1,0,0,0,0,0,0,0,2,1,4,0,0,1,11,5,0,0,3,12,0,7,0,13,23,0,0,13,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,5,0,1,30,1,0,4,0,0,0,3,0,0,5,2,0,0,35,1,1,0,0,31,0,2,0,4,0,1,0,0,1,
OG5_139589,1,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,2,0,0,1,19,0,0,2,0,0,0,0,1,0,2,3,0,0,3,1,18,0,3,0,0,0,19,9,0,1,12,12,0,29,0,6,13,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3,0,0,0,0,0,23,5,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,2,0,0,5,0,0,0,0,51,2,0,22,0,0,0,15,1,1,0,0,3,1,20,0,0,0,3,0,0,1,1,7,1,1,0,0,0,
OG5_139582,0,1,0,0,0,2,0,0,0,0,2,0,20,0,2,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,6,0,0,1,0,2,0,1,0,0,0,8,0,0,0,2,5,0,1,0,13,24,3,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0,0,0,0,1,3,2,1,0,8,0,1,0,0,1,0,0,0,0,21,7,1,0,0,0,0,4,0,0,2,0,0,0,16,3,1,0,0,1,0,0,0,1,0,0,0,0,0,
OG5_139583,0,0,0,1,0,5,0,0,0,0,3,0,1,3,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,5,0,0,19,0,8,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,5,1,0,1,0,0,0,0,0,1,5,0,0,0,1,0,2,0,1,2,0,0,0,0,13,8,0,0,0,0,1,0,2,0,10,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,
OG5_139580,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,26,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,
OG5_145191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_137989,0,4,0,0,0,0,0,0,1,0,0,0,10,8,2,0,0,4,0,0,1,10,0,0,21,0,0,0,0,1,0,0,0,0,0,3,0,14,1,0,0,1,0,21,8,0,0,1,5,0,4,0,2,4,2,0,5,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,3,6,6,0,0,0,0,0,0,0,13,0,1,0,0,0,3,0,0,0,0,10,0,1,0,0,35,2,0,15,1,0,1,1,0,0,7,1,0,0,30,3,0,1,0,6,0,0,0,8,1,0,0,0,0,
OG5_152532,0,1,9,0,0,0,0,0,0,1,0,0,0,3,0,0,1,4,0,0,0,11,1,0,8,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,0,0,1,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,2,4,0,0,0,0,1,0,0,8,1,30,0,2,0,0,0,0,0,0,0,5,0,0,1,7,0,1,59,0,3,1,0,6,0,1,0,9,44,0,0,1,0,
OG5_152533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,6,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,1,0,0,0,1,0,
OG5_152534,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,
OG5_132021,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,11,51,2,0,0,5,0,0,1,0,0,0,0,1,0,0,0,49,0,10,0,0,4,1,0,0,0,9,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,0,0,3,4,0,18,0,0,0,11,1,0,0,0,9,1,0,43,0,11,0,0,31,0,0,0,2,
OG5_137636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,3,41,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,13,0,15,0,0,4,3,0,0,0,6,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,3,0,3,0,0,3,0,3,0,7,0,0,0,5,0,0,1,0,0,1,7,12,0,0,0,1,1,0,0,0,0,
OG5_152539,0,1,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,6,0,15,16,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
OG5_154944,1,7,0,0,2,1,0,0,9,2,0,1,0,0,1,0,9,8,0,0,7,52,3,0,9,3,0,12,1,1,0,0,0,1,2,0,0,26,0,14,2,1,4,16,0,5,4,8,0,0,0,0,0,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,31,0,0,0,0,1,0,0,0,20,0,1,7,0,0,0,1,3,0,0,18,1,85,4,0,65,0,0,6,4,1,1,7,0,0,0,23,1,1,122,0,1,1,0,81,0,0,0,28,48,0,0,0,1,
OG5_137985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,9,0,0,18,0,3,0,0,2,0,0,0,1,
OG5_137987,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,3,1,0,0,5,0,0,0,2,0,0,14,0,7,0,0,3,0,0,0,0,1,0,0,0,0,
OG5_133107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
OG5_136586,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,11,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,1,0,14,0,0,0,16,0,0,0,0,2,0,0,5,0,2,0,0,14,0,0,0,2,
OG5_136585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,
OG5_136584,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,11,9,2,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7,0,0,4,0,0,1,0,0,0,0,1,0,0,3,0,9,0,0,0,0,0,0,17,0,0,0,0,0,
OG5_136583,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,5,11,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,8,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,2,0,3,0,0,0,6,0,0,1,0,4,0,0,16,0,3,0,3,7,0,0,2,2,
OG5_136581,0,3,0,0,0,0,0,0,2,1,0,0,26,9,1,0,15,9,0,0,0,2,0,0,15,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,8,6,0,0,0,3,0,11,3,11,12,0,0,11,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,15,4,0,0,0,0,3,0,2,0,0,3,2,0,0,0,0,1,0,0,7,1,3,0,0,22,1,0,8,1,0,1,0,0,0,0,4,2,0,17,4,11,0,6,4,0,0,0,2,12,1,0,0,0,
OG5_134729,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,10,10,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,42,0,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,0,8,0,0,0,6,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,
OG5_134728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
OG5_145198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_160692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,1,0,0,0,0,0,
OG5_146264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OG5_134723,1,3,0,0,0,2,0,0,1,0,0,1,2,0,1,0,4,3,0,0,11,50,1,0,26,1,0,0,0,1,0,0,0,1,0,2,0,30,0,13,1,0,0,11,0,1,2,13,1,0,3,0,0,3,5,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,23,6,0,0,0,1,5,0,0,18,0,0,1,0,0,2,0,0,0,0,4,0,3,1,0,3,2,1,0,0,1,0,5,1,0,7,12,3,0,16,2,1,1,0,68,0,1,0,5,15,0,0,0,0,
OG5_134724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,1,2,0,12,0,0,0,4,0,0,0,0,3,0,0,10,0,2,0,0,14,0,0,0,0,
OG5_176929,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
OG5_127808,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,0,0,0,20,37,3,0,0,6,0,0,1,0,0,0,0,1,2,0,0,47,0,11,0,0,1,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,38,4,0,2,0,0,0,2,5,0,15,0,0,0,20,1,0,0,0,20,1,0,90,0,5,0,0,37,0,0,0,2,
OG5_149245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
OG5_127800,0,0,0,0,4,0,0,0,12,0,0,1,0,0,1,1,14,0,0,0,26,62,3,0,0,7,0,0,7,0,0,0,0,1,3,0,0,62,0,15,1,0,5,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,35,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,2,2,127,4,0,4,0,0,1,5,4,0,23,0,0,0,21,3,0,3,0,0,1,0,148,0,11,0,1,55,0,0,0,3,
OG5_127801,0,0,0,0,0,4,0,0,6,1,0,1,15,6,5,0,15,2,0,0,20,5,1,0,9,1,0,1,1,0,0,1,4,1,0,5,0,16,0,2,0,1,2,12,3,0,0,5,3,0,3,1,10,18,5,0,14,0,2,0,0,0,0,0,0,6,0,3,0,0,0,1,0,6,4,15,1,0,0,2,1,0,0,5,0,4,6,1,0,10,1,2,0,0,1,2,25,2,2,50,6,0,1,4,4,0,24,0,0,5,24,0,0,24,3,1,0,0,127,0,1,0,4,29,0,0,0,3,
OG5_127802,2,4,11,1,0,5,0,0,6,1,2,0,30,15,4,0,12,3,2,0,10,16,1,2,97,1,0,2,0,0,1,4,9,0,0,5,0,8,1,3,1,1,3,23,18,4,1,4,16,2,25,3,18,31,3,8,22,2,0,2,4,4,1,2,0,19,0,3,3,1,1,1,0,8,2,19,0,0,0,1,19,0,2,2,1,6,19,0,0,11,1,3,1,1,8,0,20,0,0,88,14,3,28,1,1,1,11,2,2,13,11,0,1,108,14,9,1,19,74,0,8,0,10,45,3,0,2,1,
OG5_127803,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,1,16,0,0,0,20,85,4,0,0,4,0,0,3,0,0,0,0,1,0,0,0,72,0,13,0,0,5,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,66,5,0,0,0,0,0,4,6,0,30,0,0,0,29,1,0,0,0,16,1,0,141,0,16,0,0,54,0,0,0,3,
OG5_127804,1,1,0,0,5,0,0,0,10,0,0,0,0,0,0,1,13,0,0,0,22,85,4,0,3,10,0,0,2,0,0,0,0,1,2,0,0,66,0,12,0,0,5,6,1,0,0,15,0,0,0,0,0,0,9,0,0,0,4,0,1,0,0,0,1,0,0,2,0,1,2,0,0,0,32,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,71,4,0,7,0,0,1,3,5,0,33,0,0,3,30,3,0,5,0,17,1,0,123,0,16,0,2,51,0,0,0,3,
OG5_127805,0,1,0,0,5,0,0,0,12,0,0,0,1,0,0,1,11,0,1,0,18,74,3,0,0,7,0,0,2,0,1,1,0,1,0,4,0,56,1,15,0,0,4,1,1,0,0,13,0,2,2,0,0,0,8,0,22,0,2,2,0,3,0,0,0,0,0,0,0,0,2,0,0,1,3,2,0,0,0,2,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,4,0,2,1,3,0,2,6,0,26,0,0,0,28,0,0,15,7,16,1,0,125,0,7,0,0,49,0,0,0,3,
OG5_127806,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,1,11,1,0,0,21,77,4,0,0,9,0,0,5,0,0,0,0,1,1,0,0,54,0,15,0,0,5,0,0,1,0,13,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,43,4,0,0,0,0,0,4,6,0,32,0,0,0,27,2,0,0,0,14,1,0,128,0,17,0,0,41,0,0,0,3,
OG5_127807,0,0,0,0,5,2,0,0,10,0,0,1,9,5,2,1,12,0,0,0,16,67,1,0,22,6,0,1,2,0,0,0,0,1,1,2,0,52,0,15,0,0,5,8,1,1,0,1,7,2,4,0,1,9,6,0,9,1,3,2,0,0,0,1,0,8,0,0,3,0,2,0,0,0,23,10,0,0,0,2,1,0,0,3,1,2,0,1,0,1,0,2,1,0,3,1,26,4,2,9,4,3,5,3,2,0,31,0,0,0,21,3,0,2,9,14,1,0,81,0,14,0,4,37,0,0,0,3,
OG5_130408,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,15,52,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,36,0,15,0,0,5,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,55,4,0,1,0,0,0,2,4,0,14,0,0,0,1,1,0,0,0,6,0,0,19,0,0,0,0,47,0,0,0,0,
OG5_130409,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,1,10,0,0,0,16,59,4,0,0,4,0,0,2,0,0,0,0,1,0,0,0,42,0,13,0,0,1,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,47,3,0,0,0,0,0,3,5,0,19,0,0,0,22,0,0,0,0,0,0,0,83,0,10,0,0,45,0,0,0,2,
