,ba,ee_ab,ee_bb,am_db,ee_cb,ex_jb,sr_cb,za,ex_mb,sr_db,ex_ob,op_ib,ex_hb,sr_ab,sr_pb,op_mb,ee_ib,sr_sb,am_ab,ex_fb,ee_hb,am_tb,ee_ub,am_vb,am_ib,ex_ib,am_ub,ex_pb,am_mb,op_cb,ex_eb,sr_rb,op_fb,pl_rb,pl_gb
OG5_156720,25,0,0,0,0,0,0.019512195,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_156724,31,0.2,0,0.066666667,0.055555556,0,0.087804878,0,0,0,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0.0625,0.051612903,0,0,0.076923077,0,1,0,0,0,0,0.071428571,0,0,0
OG5_159511,11,0,0,0.1,0.166666667,0,0.014634146,0,0,0.075,0,0,0.25,0,0,0,0.2,0.023809524,0.5,0,0.125,0.051612903,0,0,0.153846154,0,0,0,0.0625,0,0,0.128571429,0,0,0
OG5_159046,6,0,0,0,0,0,0.009756098,0,0,0.125,0,0,0,0,0,0,0,0,0.166666667,0,0,0.077419355,0,0,0,0,1,0,0,0,0,0.028571429,0,0,0
OG5_159048,23,0,0,0,0,0,0.014634146,30,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.014285714,0,0,0
OG5_132646,0,0.2,0,0.2,0.055555556,0,0.029268293,0,0,0.075,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0.075
OG5_133632,51,0,0,0.033333333,0.055555556,0,0.07804878,0,0,0,0,0,0,0,0,0,0.2,0.023809524,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.128571429,0,0,0.075
OG5_129077,105,0.2,0.333333333,0.066666667,0.055555556,0.142857143,0.190243902,0,0,0,0,0,0,0,0,0,0,0.047619048,0.166666667,0,0,0.129032258,1,0,0,0,1,0,0,0,0,0.228571429,0,0,0
OG5_133630,0,0,0,0,0.055555556,0,0.014634146,0,0,0,0,0,0.25,0,0,0,0,0.011904762,0,0,0.0625,0.019354839,0,0,0.076923077,0,1,0,0,0,0,0,0,0,0
OG5_133188,10,0.4,0.666666667,0,0.388888889,0.142857143,0.063414634,0,0,0,0,0,0,0,0,0,0.4,0.011904762,0.333333333,0,0.0625,0.012903226,0,0,0.076923077,0,0,0,0.25,0,0.2,0.085714286,0,0,0.025
OG5_142469,1,0,0,0,0,0,0.004878049,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0.0625,0,0,0.014285714,0,0,0
OG5_133184,6,0,0,0.033333333,0,0,0.004878049,0,0,0.1,0,0,0,0,0,0,0,0.023809524,0,0,0,0.006451613,0,0,0,0,0,0,0.125,0,0,0,0.333333333,0,0.05
OG5_133185,0,0,0,0,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_133639,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_172637,8,0.2,0,0.066666667,0.055555556,0,0.068292683,32,0,0.025,1,0,0.25,0,0,0,0,0.047619048,0.166666667,0,0.125,0.103225806,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0.05
OG5_133183,111,0,0,0.033333333,0,0,0.03902439,0,0,0.7,0,0,0,0,0,0,0,0.011904762,0,0,0,0.070967742,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0.2
OG5_132851,1,0,0,0.033333333,0.055555556,0,0,0,0,0.05,0,0,0,0,0,0,0.2,0.023809524,0.166666667,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.025
OG5_132582,242,0.2,0,0.033333333,0.055555556,0,0.180487805,64,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.077419355,0,0,0,0,0,0,0.0625,0,0.2,0.128571429,0,0,0
OG5_132580,501,0.6,0.333333333,0.166666667,0.111111111,0,0.326829268,0,0,0,1,0,0,0,0,0,0.2,0.05952381,0.5,0,0,0.35483871,1,0,0.153846154,0,1,0,0.125,0,0,0.3,0,0.055555556,0.025
OG5_132587,0,0,0,0.166666667,0.055555556,0,0.029268293,0,0,0.1,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0.0625,0.109677419,0,0,0.076923077,0,0,0,0.0625,0,0,0.042857143,0,0,0
OG5_132854,407,0.4,0,0.2,0.055555556,0,0.23902439,0,0,0.025,1,0,0,0,0,0.045454545,0,0.023809524,0.5,0,0,0.238709677,1,0,0.076923077,0,0,0,0,0,0,0.242857143,0,0,0
OG5_132585,357,0.2,0,0.133333333,0.055555556,0.142857143,0.229268293,88,0.333333333,0,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.193548387,0,0,0,0,0,0,0.125,0,0,0.171428571,0,0,0
OG5_127638,6,0.2,0,0.033333333,0.166666667,0,0.029268293,0,0.333333333,0.225,0,0,0,0,0,0,0.2,0.047619048,0,0,0.125,0.090322581,1,0,0.076923077,0,0,0,0.0625,0,0,0.014285714,0,0,0.025
OG5_127636,248,0.8,0,0.266666667,0.277777778,0.142857143,0.204878049,87,0,0.375,0,0,0.25,0,0,0.181818182,0.4,0.202380952,0.166666667,0,0.1875,0.212903226,1,0,0.153846154,0,0,0,0.0625,0,0,0.442857143,0,0,0.1
OG5_127635,127,0.2,0,0.2,0.166666667,0,0.112195122,4,0,0.05,0,0,0,0,0,0.045454545,0.4,0.035714286,0.166666667,0,0,0.103225806,0,0,0,0,0,0,0.125,0,0,0.142857143,0,0,0.1
OG5_132588,0,0,0,0.033333333,0.055555556,0,0.009756098,0,0,0.05,0,0,0,0,0,0,0.2,0.011904762,0,0,0,0.012903226,0,0,0.076923077,0,1,0,0,0,0,0.014285714,0,0,0.05
OG5_127633,0,0,0,0,0,0,0.014634146,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0.0625,0,0.2,0.071428571,0,0,0.025
OG5_160170,3,0.4,0,0.233333333,0.388888889,0,0.043902439,0,0.333333333,0.325,0,0,0,0,0,0.045454545,0.2,0.05952381,0.166666667,0,0.125,0.129032258,0,0,0.153846154,0,0,1,0.0625,0,0,0.142857143,0,0,0.05
OG5_127631,0,0,0,0,0,0,0.014634146,56,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0.055555556,0.025
OG5_127630,10,0,0,0,0,0,0.014634146,31,0.333333333,0.15,0,0,0,0,0,0,0,0.011904762,0,0,0,0.129032258,0,0,0,0,0,0,0.0625,0,0,0.028571429,0,0,0
OG5_130980,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_130983,202,1,0.333333333,0.233333333,0,0.142857143,0.219512195,15,0,0,0,0,0,0,0,0,0.2,0.05952381,0.5,0,0,0.35483871,1,0,0.384615385,0,0,0,0,0,0,0.271428571,0,0,0.05
OG5_142787,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_129071,140,0,0,0,0.055555556,0,0.058536585,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090322581,0,0,0,0,0,0,0.1875,0,0.2,0.042857143,0,0,0.05
OG5_144898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_156891,62,0,0,0,0.111111111,0,0.019512195,0,0,0.075,0,0,0,0,0,0,0,0.178571429,0,0,0.125,0.032258065,0,0,0,0,0,0,0,0,0.2,0.014285714,0,0,0.375
OG5_129070,0,0,0,0,0,0,0.014634146,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_163140,33,0,0,0,0,0.142857143,0.053658537,0,0,0.15,1,0,0,0,0,0,0,0.011904762,0,0,0,0.019354839,0,0,0.076923077,0,0,0,0.125,0,0,0.028571429,0,0,0
OG5_135676,14,0,0,0.066666667,0.111111111,0,0.034146341,0,0,0.125,0,0,0,0,0,0,0.2,0,0.166666667,0,0.0625,0.019354839,0,0,0,0,1,0,0,0,0,0.014285714,0,0,0.075
OG5_135670,96,0.2,0,0.033333333,0,0,0.073170732,33,0,0.025,0,0,0,0,0,0,0.2,0.047619048,0,0,0,0.038709677,0,0,0,0,0,0,0.0625,0,0,0.1,0,0,0.025
OG5_135671,49,0.2,0,0.066666667,0,0,0.03902439,11,0,0.125,0,0,0,0,0,0,0,0.011904762,0,0,0.125,0.064516129,0,0,0,0,1,0,0.125,0,0,0.185714286,0,0.055555556,0
OG5_135673,46,0,0,0.033333333,0.222222222,0.142857143,0.102439024,0,0,0,0,0,0,0,0,0,0.2,0.023809524,0,0,0,0.316129032,0,0,0.076923077,0,0,0,0.375,0,0,0.042857143,0,0,0.075
OG5_132648,13,0.4,0,0.166666667,0.722222222,0,0.07804878,0,0,0.15,0,0,0,0,0,0.409090909,0.4,0.047619048,0,0,0,0.161290323,0,0,0.076923077,0,1,0,0,0,0,0.214285714,0,0,0.05
OG5_135678,0,0,0,0,0,0,0.004878049,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.535483871,0,0,0.076923077,0,0,0,0.0625,0,0,0,0,0.055555556,0.025
OG5_170222,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_133986,136,0.6,0,0.233333333,0.055555556,0,0.32195122,67,0,0.05,1,0,0.25,0,0,0.090909091,0,0.142857143,0.666666667,0,0.25,0.35483871,1,0,0.307692308,0,1,0,0.3125,0,0,0.214285714,0,0,0.1
OG5_133987,350,0.2,0,0.166666667,0.277777778,0.142857143,0.214634146,15,0,0.15,1,0,0,0,0,0,0,0.119047619,0.166666667,0,0.25,0.2,1,0,0.153846154,0,0,0,0,0,0,0.242857143,0,0,0.55
OG5_133452,0,0,0,0.033333333,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0.014285714,0,0,0
OG5_133453,307,0.4,0,0.066666667,0.111111111,0.142857143,0.263414634,17,0.333333333,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.264516129,1,0,0.076923077,0,1,0,0,0,0,0.214285714,0,0,0
OG5_133450,25,0,0,0,0.055555556,0,0.009756098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0
OG5_133983,240,0.6,0,0.5,0.055555556,0.142857143,0.180487805,1,0.333333333,0,0,0,0,0,0,0.090909091,0,0.107142857,0.333333333,0,0.0625,0.296774194,0,0,0.538461538,0,0,0,0.4375,0,0,0.2,0,0,0.225
OG5_133988,372,0.4,0.333333333,0.266666667,0.055555556,0.142857143,0.243902439,0,0,0,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0.161290323,0,0,0,0,0,0,0.125,0,0,0.171428571,0,0,0
OG5_133989,258,0.4,0.333333333,0.2,0.166666667,0,0.273170732,7,0,0,1,0,0,0,0,0,0,0.05952381,0.5,0,0,0.270967742,0,0,0.153846154,0,1,0,0.0625,0,0,0.214285714,0,0,0.075
OG5_128405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_144897,97,0,0,0,0,0,0.024390244,0,0,0,0,0,0.25,0,0,0,0,0,0.166666667,0,0.0625,0.04516129,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0.55
OG5_128404,148,0.6,0,0.233333333,0.166666667,0.142857143,0.195121951,10,0.666666667,0.225,1,0,0,0,0,0,0.2,0.05952381,0.666666667,0,0.125,0.477419355,1,0,0.230769231,0,0,0,0.125,0,0.4,0.257142857,0,0.055555556,0.25
OG5_140159,42,0,0,0.3,0.222222222,0.142857143,0.068292683,1,0,0.525,0,0,0,0,0,0.136363636,0.4,0.107142857,0.166666667,0,0,0.064516129,0,0,0.307692308,0,1,0,0.25,0,0.2,0.1,0,0.111111111,0
OG5_135586,98,0.8,0.333333333,0.4,0.055555556,0.428571429,0.112195122,3,0.666666667,0.225,0,0,0.25,0,0,0,0.4,0.142857143,0.5,0,0.3125,0.161290323,0,1,0.615384615,0,0,0,0.0625,1,0,0.342857143,0,0,0.1
OG5_135584,13,0,0,0,0.333333333,0,0.131707317,0,0,0.075,0,0,0,0,0,0.090909091,0,0.095238095,0.166666667,0,0.1875,0.141935484,0,0,0,0,0,0,0.0625,0,0,0.128571429,0,0,0.05
OG5_135585,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_135583,166,0,0,0.1,0,0,0.073170732,2,0,0.05,1,0,0,0,0,0,0,0.023809524,0,0,0,0.122580645,1,0,0.076923077,0,0,0,0.0625,0,0,0.114285714,0,0,0.45
OG5_140157,182,0.2,0.333333333,0.166666667,0.055555556,0.142857143,0.234146341,0,0,0,1,0,0,0,0,0,0,0.05952381,0.5,0,0.125,0.187096774,0,0,0.153846154,0,1,0,0.1875,0,0,0.185714286,0,0,0.025
OG5_140156,259,0.4,0,0.2,0.111111111,0.142857143,0.243902439,0,0,0,0,0,0,0,0,0,0.2,0.035714286,0.333333333,0,0,0.180645161,0,0,0.076923077,0,1,0,0.0625,0,0,0.171428571,0,0,0.025
OG5_164322,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_144310,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_141791,57,0.4,0,0,0.055555556,0.142857143,0.092682927,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0.109677419,0,0,0.076923077,0,0,0,0,0,0,0.157142857,0,0,0.025
OG5_140439,0,0,0,0.033333333,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_181044,11,0,0,0,0,0,0.019512195,1,0,0.05,0,0,0,0,0,0,0,0.047619048,0,0,0.0625,0.025806452,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_141795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_141796,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_128059,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_128056,6,0.2,0,0,0,0,0.043902439,3,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0
OG5_128057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_128052,1,0.4,0,0.1,0.333333333,0,0.034146341,0,0,0.075,0,0,0,0,0,0.045454545,0,0.035714286,0,0,0,0.025806452,0,0,0.076923077,0,1,0,0.0625,0,0,0.028571429,0,0.055555556,0
OG5_128053,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_128050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
OG5_128051,136,0.2,0,0.2,0.055555556,0,0.073170732,5,0,0.05,0,0,0,0,0,0,0.2,0.083333333,0.166666667,0,0.125,0.296774194,0,0,0.230769231,0,0,0,0.0625,0,0.2,0.042857143,0,0,0.15
OG5_129899,32,0,0,0.033333333,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0.076923077,0,0,0,0.0625,0,0,0.085714286,0,0.222222222,0.15
OG5_129898,0,0,0,0,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_147651,26,0,0,0.066666667,0,0,0.043902439,3,0,0.675,0,0,0,0,0,0.045454545,0.2,0.05952381,0.166666667,0,0,0.058064516,0,0,0.153846154,0,0,0,0.25,0,0.2,0.114285714,0,0,0.05
OG5_129891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_127174,478,0.4,0,0.2,0.055555556,0,0.307317073,10,0,0,1,0,0,0,0,0,0,0.023809524,0.5,0,0,0.24516129,1,0,0.153846154,0,1,0,0,0,0,0.2,0,0,0.075
OG5_129893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_129895,4,0.4,0,0,0.166666667,0.142857143,0.024390244,0,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0.2,0.028571429,0,0,0
OG5_175610,17,0,0,0,0,0,0.019512195,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_129897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_127175,355,0,0.666666667,0.5,0.222222222,0,0.175609756,28,0.333333333,0,1,0,0.25,0,0,0.045454545,0.8,0.035714286,0.666666667,0,0.0625,0.896774194,1,0,0.692307692,0,1,0,0.4375,1,0,0.2,0.333333333,0.055555556,0.05
OG5_126861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0.0625,0,0,0,0.076923077,0,0,0,0,0,0.2,0,0,0,0
OG5_126860,193,0.4,0.666666667,0.533333333,0.444444444,0.285714286,0.317073171,4,0.666666667,0.475,0,0,0.25,0,0,0.045454545,0.4,0.523809524,0.333333333,0,0.25,0.761290323,1,0,0.230769231,0,1,0,0.4375,0,0.2,0.528571429,0,0,0.45
OG5_126863,496,0.6,0.333333333,0.233333333,0.111111111,0.142857143,0.32195122,94,0,0.025,1,0,0,0,0,0.045454545,0.4,0.119047619,0.833333333,0,0,0.264516129,0,0,0.307692308,0,1,0,0.125,0,0,0.342857143,0.333333333,0,0.5
OG5_126862,402,0.6,0.333333333,0.366666667,0.222222222,0.142857143,0.419512195,76,0.333333333,0.15,0,0,0.25,0,0,0,0,0.130952381,0.666666667,0,0.0625,0.458064516,0,0,0.153846154,0,1,0,0.3125,0,0,0.357142857,0,0.111111111,0.075
OG5_126865,495,0.6,0.333333333,0.633333333,0.444444444,0.142857143,0.351219512,0,0,0.775,1,0,0.25,0,0,0,0.4,0.226190476,0.666666667,0,0.25,0.84516129,1,0,0.538461538,1,1,0,0.3125,0,0.2,0.457142857,0,0.166666667,0.4
OG5_126864,187,0.4,0,0.333333333,0.055555556,0,0.23902439,0,0,0.1,0,0,0,0,0,0.045454545,0.4,0.202380952,0.5,0,0.125,0.316129032,1,0,0.230769231,0,0,0,0.0625,0,0.2,0.157142857,0,0,0.1
OG5_126867,0,0,0,0,0,0,0.024390244,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_126866,296,1,0.333333333,0.6,0.611111111,0.142857143,0.409756098,29,0.333333333,0.575,1,0,0.25,0,0,0,0.6,0.345238095,0.833333333,0,0.375,0.593548387,0,1,0.692307692,0,1,0,0.375,0,0.6,0.457142857,0,0.055555556,0.35
OG5_131173,208,0.6,0,0.1,0.166666667,0,0.073170732,4,0,0.15,0,0,0.5,0,0,0.045454545,0.6,0.05952381,0.333333333,0,0.1875,0.04516129,0,0,0,1,0,0,0,0,0,0.1,0,0.388888889,0.425
OG5_131170,47,0.2,0,0.266666667,0.166666667,0,0.151219512,5,0.333333333,0.175,0,0,0,0.5,0,0.045454545,0.2,0.083333333,0,0,0,0.664516129,1,0,0.230769231,0,1,0,0.125,1,0,0.157142857,0,0,0
OG5_131174,0,0,0,0,0,0,0.009756098,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.335483871,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_131483,0,0,0,0,0.055555556,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_134987,0,0,0,0.066666667,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.058064516,0,1,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_134981,3,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.1
OG5_139367,0,0,0,0,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_139365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_134989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_139360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_139361,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.1
OG5_129091,0,0,0,0,0.055555556,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_129090,0,0,0,0.033333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_129093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_169935,42,0.2,0,0.033333333,0,0,0.058536585,1,0,0,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.038709677,0,0,0,0,0,0,0.0625,0,0,0.085714286,0,0,0
OG5_138369,81,0,0,0.133333333,0,0,0.063414634,15,0,0.275,0,0,0,0.5,0,0,0,0.130952381,0,0,0.0625,0.058064516,0,0,0,0,0,0,0,0,0,0.057142857,0,0.055555556,0.125
OG5_129094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_169930,54,0,0,0.1,0,0,0.092682927,0,0,0,0,0,0.25,0,0,0,0,0.011904762,0,0,0,0.096774194,0,0,0.153846154,0,0,0,0.1875,1,0,0.128571429,0,0,0
OG5_129099,448,0.6,0.333333333,0.266666667,0.111111111,0.142857143,0.326829268,76,0,0.35,0,0,0,0,0,0.090909091,0,0.095238095,0.5,0,0.0625,0.270967742,1,0,0.076923077,0,0,0,0.125,0,0.2,0.328571429,0,0,0.175
OG5_129098,119,0,0,0.066666667,0.055555556,0.142857143,0.058536585,0,0,0.075,0,0,0,0,0,0,0,0.011904762,0,0,0,0.129032258,0,1,0,0,1,0,0.0625,0,0,0.085714286,0,0,0
OG5_138367,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_178433,26,0,0,0,0,0,0.009756098,0,0,0.025,0,0,0,0,0,0,0,0.083333333,0,0,0.1875,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_169939,37,0,0,0.066666667,0,0,0.03902439,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0.076923077,0,0,0,0.0625,0,0,0,0,0,0
OG5_127343,147,0.4,0,0.033333333,0,0.142857143,0.117073171,75,0,0.05,0,0,0,0,0,0,0.2,0.071428571,0.166666667,0,0.0625,0.174193548,0,0,0.076923077,0,0,0,0.125,0,0,0.128571429,0,0,0
OG5_146658,60,0,0,0.066666667,0,0,0.063414634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0.076923077,0,1,0,0,0,0,0.057142857,0,0,0
OG5_131358,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_131357,6,0.2,0.333333333,0,0.111111111,0.142857143,0.009756098,0,0,0.05,0,0,0.25,0,0,0,0.2,0.023809524,0.5,0,0,0.019354839,0,0,0.076923077,0,0,0,0.125,0,0,0.028571429,0,0,0.05
OG5_134184,1,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_146657,33,0,0,0.066666667,0.111111111,0,0.053658537,0,0,0.025,0,0,0,0,0,0,0,0.035714286,0.333333333,0,0,0.116129032,0,0,0,0,0,0,0.0625,0,0,0.1,0,0,0.05
OG5_131353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_146651,211,0.4,0,0.033333333,0.055555556,0,0.214634146,0,0,0,0,0,0,0,0,0,0,0.083333333,0.166666667,0,0,0.135483871,0,0,0.076923077,0,1,0,0.0625,0,0,0.114285714,0,0,0.25
OG5_134183,245,0.4,0,0.133333333,0.111111111,0,0.185365854,36,0,0.05,0,0,0,0,0,0.045454545,0,0.05952381,0.166666667,0,0.0625,0.141935484,0,0,0,0,0,0,0.0625,0,0,0.228571429,0,0,0.025
OG5_139545,0,0,0,0,0,0,0.004878049,0,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_145196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_177284,18,0,0,0,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0.011904762,0.333333333,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_128880,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_150358,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.05
OG5_135044,0,0,0,0,0,0,0.009756098,0,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0.006451613,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
