,Ba,EE,Sr,Op,Am,Za,Pl,Ex
OG5_174763,1,0,0,0,4,0,0,0
OG5_139637,113,1,21,0,10,6,0,1
OG5_127952,0,0,0,0,0,44,1,0
OG5_128572,0,0,0,0,1,0,0,0
OG5_131606,0,0,1,0,0,0,3,0
OG5_134496,305,4,76,0,62,13,0,0
OG5_134495,314,4,88,0,56,0,1,2
OG5_134494,54,0,9,0,21,0,0,3
OG5_134493,174,3,51,0,31,0,0,1
OG5_134492,132,3,45,1,18,18,5,0
OG5_134491,266,12,66,0,44,0,10,0
OG5_131318,0,0,0,0,2,0,0,0
OG5_134499,6,0,7,0,3,0,1,0
OG5_134498,0,0,0,0,0,1,0,0
OG5_130376,0,0,4,0,2,2,1,0
OG5_130377,3,1,1,0,3,0,0,2
OG5_130372,437,4,76,0,46,0,1,1
OG5_130373,431,9,111,0,51,0,32,4
OG5_130370,389,10,108,0,70,1,19,2
OG5_130371,452,9,98,0,75,21,1,2
OG5_130082,0,0,1,0,0,0,0,0
OG5_130379,8,0,13,0,0,0,0,0
OG5_143972,1,0,1,0,0,0,0,0
OG5_143970,0,1,0,0,0,0,0,0
OG5_143977,0,1,5,0,0,0,0,0
OG5_153483,73,2,40,0,18,0,1,0
OG5_153481,67,2,20,0,6,0,1,0
OG5_153484,76,1,31,0,20,0,0,0
OG5_153488,74,0,29,0,17,0,0,0
OG5_146742,71,7,74,0,105,0,2,1
OG5_146740,0,0,3,0,1,0,2,0
OG5_180830,49,0,1,0,0,0,6,0
OG5_146741,54,0,1,0,1,0,0,0
OG5_134918,3,0,8,0,65,0,3,0
OG5_134915,0,2,2,0,1,0,0,0
OG5_146227,118,7,17,0,5,2,7,1
OG5_146226,0,0,0,0,0,0,1,0
OG5_127848,1,0,2,0,0,22,0,0
OG5_127844,283,7,129,3,141,50,8,4
OG5_152687,31,0,19,0,10,1,7,0
OG5_127846,0,1,3,0,1,0,1,0
OG5_127840,0,0,4,0,0,0,0,0
OG5_160691,96,2,5,0,1,0,15,0
OG5_127842,20,5,34,0,22,3,0,0
OG5_152681,80,2,18,0,32,0,3,3
OG5_136235,151,8,57,0,85,0,0,4
OG5_136234,269,3,60,2,26,3,0,1
OG5_136237,136,3,73,1,57,14,1,2
OG5_136236,185,3,48,0,24,5,1,1
OG5_136231,371,5,52,0,29,0,0,1
OG5_136230,172,4,60,0,22,0,1,2
OG5_136233,168,7,102,0,104,4,6,4
OG5_136232,172,7,64,2,29,0,0,0
OG5_136239,68,5,50,2,32,0,0,0
OG5_144998,78,0,1,0,1,0,16,0
OG5_172358,7,2,6,0,0,14,0,1
OG5_144991,34,6,22,0,27,0,8,0
OG5_144993,96,1,2,0,5,0,4,0
OG5_144994,0,0,0,0,0,0,2,0
OG5_144996,0,0,0,0,0,0,5,0
OG5_160961,0,0,0,0,2,0,0,0
OG5_132309,0,0,1,0,0,0,0,0
OG5_150225,1,0,6,0,18,0,0,1
OG5_133777,64,6,32,1,26,3,1,4
OG5_133776,99,6,62,1,16,0,12,0
OG5_133775,93,2,26,0,29,2,0,0
OG5_149920,21,17,78,2,62,5,6,2
OG5_133773,11,1,10,0,9,0,1,0
OG5_133772,89,2,25,0,16,9,2,2
OG5_149925,5,3,23,0,18,0,4,2
OG5_133770,290,7,66,1,61,4,7,1
OG5_155742,24,0,5,0,5,2,0,0
OG5_155741,26,1,16,0,7,6,0,3
OG5_155746,17,1,16,0,4,13,1,0
OG5_133779,3,0,8,0,3,0,7,0
OG5_155745,33,0,1,0,15,3,0,0
OG5_148191,0,0,2,0,0,0,0,0
OG5_140478,94,3,13,0,13,0,20,1
OG5_140476,95,9,22,0,16,0,17,2
OG5_140474,0,0,1,0,34,0,3,0
OG5_140472,33,3,20,0,16,20,12,1
OG5_142686,8,1,14,0,3,41,0,0
OG5_129407,0,0,0,0,0,0,1,0
OG5_181162,1,1,2,0,1,0,0,0
OG5_144507,1,0,1,0,0,0,0,0
OG5_144504,1,3,15,0,27,0,1,0
OG5_144505,13,1,3,0,3,7,0,0
OG5_149822,29,1,18,0,11,0,2,0
OG5_144503,124,2,46,0,20,0,0,1
OG5_149820,71,12,76,3,60,7,4,1
OG5_149821,64,4,40,0,26,1,1,2
OG5_142768,70,0,18,0,15,5,1,0
OG5_128953,0,0,0,0,0,0,1,0
OG5_131950,99,3,89,1,35,7,0,2
OG5_142762,5,1,21,0,2,0,1,1
OG5_142763,6,2,3,0,30,0,0,0
OG5_128957,137,2,25,0,26,75,5,0
OG5_128956,0,0,6,0,2,0,0,0
OG5_131956,520,5,73,0,51,1,4,1
OG5_127468,341,12,86,0,33,6,18,2
OG5_127469,0,0,1,0,0,0,0,0
OG5_127466,486,8,109,2,118,62,22,0
OG5_127467,269,8,65,0,129,91,5,4
OG5_130301,18,4,21,2,42,0,2,1
OG5_127465,0,0,13,0,1,93,0,0
OG5_127463,276,9,88,0,74,35,13,1
OG5_156551,51,3,1,0,1,0,3,0
OG5_140693,5,0,3,0,0,0,0,0
OG5_128489,8,1,7,0,0,0,0,1
OG5_128488,0,0,10,0,21,1,2,2
OG5_128485,0,1,0,0,0,0,0,0
OG5_168839,0,0,0,0,0,1,0,0
OG5_128487,0,0,0,0,1,0,0,0
OG5_128486,52,4,29,0,7,2,0,1
OG5_128480,0,1,0,0,0,0,0,0
OG5_129402,388,4,74,2,44,42,0,1
OG5_132425,0,0,1,0,1,0,0,0
OG5_132426,9,5,1,0,6,0,1,0
OG5_132427,0,0,0,0,0,0,2,0
OG5_132132,37,3,20,0,50,0,8,1
OG5_132130,27,3,19,0,11,7,2,1
OG5_132138,122,10,117,2,63,3,4,0
OG5_167996,3,0,0,0,0,11,0,0
OG5_165873,101,1,16,1,4,0,8,0
OG5_165872,98,1,0,0,0,0,1,0
OG5_171078,123,2,16,0,21,0,1,0
OG5_134867,0,0,3,0,3,0,0,0
OG5_134865,35,4,13,0,10,0,3,0
OG5_134862,154,2,30,0,26,0,1,1
OG5_171070,19,11,38,0,28,0,5,0
OG5_134861,209,5,35,0,19,50,7,1
OG5_127288,0,3,37,0,14,90,3,4
OG5_127289,461,5,100,0,55,44,6,2
OG5_157667,7,0,2,0,1,0,0,0
OG5_157666,27,2,5,0,2,7,0,1
OG5_157665,0,0,0,0,0,2,0,0
OG5_128178,0,0,1,0,0,0,1,0
OG5_127282,350,12,103,3,147,88,28,9
OG5_127283,256,5,119,0,55,29,15,1
OG5_127280,0,0,1,0,0,0,0,0
OG5_127281,315,14,101,0,129,77,12,5
OG5_134814,0,0,1,0,0,0,0,0
OG5_127284,518,24,147,0,94,3,36,2
OG5_127285,206,4,52,0,24,70,0,1
OG5_142830,45,4,26,0,21,0,1,0
OG5_142831,0,0,0,0,1,0,0,0
OG5_142836,83,2,16,0,12,0,0,2
OG5_129539,1,1,21,1,13,0,2,0
OG5_142838,2,3,20,0,4,8,2,1
OG5_129537,385,4,84,0,56,33,11,4
OG5_129534,6,22,64,0,112,2,12,3
OG5_164693,56,1,25,0,3,0,9,0
OG5_129532,56,3,36,1,13,0,11,0
OG5_129533,303,10,117,0,55,4,9,4
OG5_129531,5,1,10,0,8,0,0,0
OG5_149315,21,1,11,2,6,1,0,2
OG5_141123,0,1,6,0,11,0,1,1
OG5_128228,221,5,77,0,59,0,2,0
OG5_141126,134,9,55,2,33,6,3,1
OG5_141125,2,0,1,0,0,0,1,0
OG5_141124,0,0,1,0,0,0,0,0
OG5_128221,0,0,1,0,0,0,0,0
OG5_128220,472,10,88,0,75,61,5,1
OG5_141129,1,0,0,0,0,3,0,0
OG5_128222,12,9,46,0,16,0,0,2
OG5_168278,46,0,11,0,10,2,1,1
OG5_128227,2,0,18,0,2,0,1,0
OG5_128226,8,0,4,0,3,19,0,0
OG5_128172,1,5,14,0,18,0,3,1
OG5_160366,10,0,5,0,1,0,1,0
OG5_160362,115,3,39,0,41,0,10,0
OG5_160363,0,0,3,0,0,0,8,0
OG5_129280,0,0,0,0,0,0,0,1
OG5_129281,1,1,3,0,6,0,0,0
OG5_129282,4,0,0,0,0,0,0,0
OG5_129283,0,0,1,0,0,0,1,0
OG5_129285,8,7,48,1,19,1,7,2
OG5_129286,2,2,10,0,9,0,2,0
OG5_129287,515,14,166,0,116,0,25,4
OG5_129288,20,3,17,1,45,0,2,0
OG5_129289,0,0,1,0,0,0,0,0
OG5_131768,24,1,14,0,6,1,1,0
OG5_131769,19,1,8,0,10,1,2,0
OG5_131762,81,16,103,2,108,3,9,5
OG5_131760,143,10,99,2,60,65,3,2
OG5_131761,88,1,20,0,13,42,2,4
OG5_131766,6,2,21,0,133,0,1,2
OG5_131767,65,5,26,2,20,3,0,0
OG5_131765,137,12,87,4,102,24,4,4
OG5_139150,0,1,2,0,3,0,1,0
OG5_139157,2,3,16,0,15,0,0,1
OG5_168169,15,0,12,0,7,0,2,0
OG5_130145,275,3,41,0,64,24,14,0
OG5_130144,0,0,1,0,0,0,0,0
OG5_130147,0,0,0,0,0,0,1,0
OG5_130146,0,0,1,0,0,0,0,0
OG5_130141,0,0,1,0,12,0,0,0
OG5_130140,0,0,0,0,1,0,0,0
OG5_130143,198,3,77,1,49,11,10,4
OG5_138790,217,3,56,1,38,0,1,1
OG5_138791,87,5,45,2,16,0,1,1
OG5_178043,26,0,3,0,1,1,0,1
OG5_138797,49,5,66,0,19,0,1,1
OG5_138799,75,2,40,1,27,1,4,0
OG5_151244,0,0,2,0,1,0,0,0
OG5_163245,106,1,20,0,1,1,20,0
OG5_134686,0,0,1,0,2,0,0,0
OG5_134687,0,1,1,0,1,0,0,0
OG5_134684,0,1,6,0,3,0,0,0
OG5_160755,81,2,50,0,16,0,0,0
OG5_160750,1,0,0,0,1,0,0,0
OG5_137881,5,2,31,0,33,6,2,2
OG5_137880,3,2,9,0,6,0,2,1
OG5_137883,16,6,20,0,20,0,6,3
OG5_175595,12,0,2,0,3,44,3,0
OG5_137889,48,0,13,0,3,0,0,0
OG5_175598,8,1,8,0,2,3,0,0
OG5_131070,68,3,31,0,24,0,2,1
OG5_150679,12,0,2,0,0,14,1,1
OG5_140994,111,1,21,0,19,49,0,0
OG5_140997,0,0,0,0,1,0,0,0
OG5_129373,0,0,2,0,0,0,0,0
OG5_149833,30,20,100,2,118,1,19,5
OG5_129806,4,0,4,0,2,6,0,0
OG5_140999,33,8,68,0,11,0,15,0
OG5_129804,0,1,4,0,2,0,0,0
OG5_144697,0,0,0,0,1,0,2,0
OG5_144692,0,0,0,0,1,0,0,0
OG5_144690,0,1,0,0,0,0,0,0
OG5_144691,1,2,11,0,27,2,0,0
OG5_137089,280,5,68,0,30,0,2,1
OG5_137088,333,8,92,0,54,11,13,2
OG5_155534,56,3,27,0,16,25,0,0
OG5_152217,15,1,9,0,10,3,0,0
OG5_155536,78,2,56,0,21,0,1,1
OG5_152219,42,4,40,0,83,0,1,0
OG5_152748,56,2,10,0,49,1,1,0
OG5_137084,0,0,0,0,1,0,0,0
OG5_169564,3,11,48,0,17,0,5,2
OG5_152607,60,2,18,0,6,7,0,0
OG5_147202,0,0,0,0,0,0,1,0
OG5_136932,54,13,48,2,30,0,13,3
OG5_136933,117,9,149,0,106,0,4,1
OG5_136930,43,1,39,0,22,5,1,1
OG5_136931,157,5,66,2,25,0,0,0
OG5_136937,4,7,12,0,4,4,0,0
OG5_136934,0,0,2,0,0,0,0,0
OG5_136427,3,7,43,0,63,3,4,0
OG5_147204,0,0,0,0,0,0,3,0
OG5_136938,0,0,1,0,1,0,0,0
OG5_142775,26,0,23,2,42,0,0,0
OG5_126700,505,10,110,1,90,86,21,6
OG5_126701,8,2,2,0,0,43,0,0
OG5_131967,5,1,32,2,11,14,4,0
OG5_126704,473,6,102,2,112,4,5,3
OG5_126705,4,0,5,0,1,9,0,0
OG5_126706,0,0,6,0,1,0,0,0
OG5_126707,2,1,6,0,1,0,0,0
OG5_126708,457,18,122,0,93,86,21,7
OG5_126709,0,4,16,0,1,0,2,1
OG5_156568,11,1,7,0,6,2,0,0
OG5_128923,0,0,2,0,0,0,0,0
OG5_142597,48,0,14,0,9,0,4,0
OG5_137332,0,0,0,0,3,0,0,0
OG5_171676,0,0,0,0,1,0,0,0
OG5_171677,4,4,22,0,12,1,0,0
OG5_128920,2,15,98,0,8,0,11,2
OG5_137339,0,0,1,0,5,0,0,0
OG5_171453,14,2,17,0,7,0,0,0
OG5_171679,19,2,3,0,5,1,0,0
OG5_177457,1,0,6,0,1,0,1,0
OG5_136685,0,3,0,0,0,0,0,0
OG5_136680,15,1,31,0,2,0,1,0
OG5_129151,2,0,0,0,0,2,0,0
OG5_129155,0,0,5,0,7,0,0,0
OG5_137788,0,0,0,0,0,0,1,0
OG5_132308,46,2,33,0,63,0,2,1
OG5_129157,3,2,8,0,12,0,1,0
OG5_132300,0,0,0,0,1,0,0,0
OG5_132302,17,5,46,0,123,0,0,1
OG5_143170,108,1,33,0,19,0,0,0
OG5_143176,103,3,46,0,27,0,1,0
OG5_143174,28,1,14,0,6,0,0,0
OG5_143175,103,6,54,0,27,0,1,0
OG5_143179,56,2,44,0,19,0,0,0
OG5_146925,0,1,0,0,0,0,0,0
OG5_127071,0,0,2,0,5,0,0,0
OG5_127070,0,0,9,0,0,0,0,0
OG5_127073,139,7,46,0,23,0,1,0
OG5_127072,0,0,1,0,0,7,0,0
OG5_127075,10,3,3,0,12,0,0,0
OG5_127074,251,18,85,0,85,50,1,4
OG5_127077,465,8,119,0,91,1,21,3
OG5_127076,499,5,90,0,62,94,2,2
OG5_127079,407,6,81,1,68,50,7,2
OG5_127078,509,7,85,2,58,0,7,5
OG5_140194,0,0,2,0,0,59,0,0
OG5_170758,44,1,9,0,6,2,1,0
OG5_170987,4,0,6,0,4,0,0,0
OG5_170986,17,3,8,0,5,0,1,0
OG5_170980,25,5,28,0,8,0,0,0
OG5_170982,5,0,0,0,4,0,0,1
OG5_159531,1,2,5,0,4,0,1,0
OG5_159530,42,0,21,1,10,5,0,0
OG5_137819,9,0,4,0,4,0,0,0
OG5_128034,15,0,2,0,0,0,0,0
OG5_128035,2,0,1,0,0,4,0,0
OG5_128036,0,0,0,0,0,0,1,0
OG5_128037,3,3,2,0,6,0,0,1
OG5_128030,10,1,5,0,8,0,1,0
OG5_128031,5,1,3,0,3,6,0,0
OG5_128032,121,6,59,0,28,9,14,2
OG5_128033,0,0,4,0,3,0,0,0
OG5_128039,0,0,1,0,0,0,1,0
OG5_127614,0,0,1,0,2,0,1,0
OG5_127617,0,0,0,1,0,0,0,0
OG5_127616,2,0,2,0,1,14,0,0
OG5_127611,68,12,43,0,48,3,5,4
OG5_127610,156,19,81,1,107,5,20,3
OG5_130969,0,0,2,0,1,0,0,0
OG5_130968,234,7,109,1,69,48,2,3
OG5_130967,76,11,109,2,55,26,10,2
OG5_130966,362,6,76,0,50,38,1,0
OG5_130965,158,0,24,0,26,46,0,0
OG5_130964,371,9,77,1,72,47,6,1
OG5_130963,243,8,50,0,35,68,17,1
OG5_127618,213,10,116,1,138,45,1,1
OG5_130961,379,7,90,1,60,0,25,1
OG5_137938,67,3,39,0,9,0,13,1
OG5_135653,137,1,51,0,27,20,1,0
OG5_135302,0,0,3,0,2,0,2,0
OG5_176913,10,0,6,0,4,2,0,0
OG5_135657,81,6,26,0,2,1,0,5
OG5_135654,0,0,3,0,6,0,0,1
OG5_135655,149,3,37,0,15,28,19,1
OG5_137816,114,5,64,3,39,2,0,1
OG5_135658,0,0,2,0,0,0,1,0
OG5_135659,78,0,4,0,0,9,0,0
OG5_133438,4,0,9,0,0,81,0,0
OG5_137547,75,3,26,0,22,0,4,1
OG5_133431,0,0,0,0,7,0,0,0
OG5_137936,11,3,21,0,14,0,1,1
OG5_139300,0,0,0,0,0,84,0,0
OG5_127613,265,3,47,2,39,4,0,2
OG5_133897,3,0,1,0,0,0,0,0
OG5_127612,0,0,0,0,0,0,2,0
OG5_137930,0,0,1,0,0,0,0,0
OG5_127791,0,0,1,0,0,9,0,0
OG5_130612,0,1,1,0,0,0,0,0
OG5_127619,0,1,2,0,0,0,0,0
OG5_130962,304,7,104,1,77,40,1,2
OG5_144335,0,0,3,0,0,0,1,0
OG5_144337,21,0,3,0,1,0,1,0
OG5_158913,17,0,1,0,4,0,0,0
OG5_144330,0,0,1,0,0,0,0,0
OG5_144332,40,1,16,0,16,5,1,0
OG5_158918,48,2,25,0,18,4,0,0
OG5_130960,177,1,19,0,9,2,23,3
OG5_136142,0,0,1,0,0,0,0,0
OG5_178138,7,0,2,0,1,0,0,0
OG5_135303,0,0,1,0,0,0,0,0
OG5_135305,2,0,2,0,6,0,1,0
OG5_150060,0,1,0,0,0,0,0,0
OG5_126889,496,24,108,2,101,13,14,2
OG5_126888,0,0,9,1,0,0,0,0
OG5_126887,483,12,117,2,188,58,4,5
OG5_126886,66,1,23,0,7,0,1,1
OG5_126885,0,0,1,0,0,0,0,0
OG5_126884,513,15,165,0,92,0,21,3
OG5_126883,50,13,46,0,38,2,5,1
OG5_126882,0,0,8,0,0,51,1,1
OG5_126881,0,3,4,0,6,0,0,0
OG5_126880,139,12,64,0,136,15,6,2
OG5_134307,16,0,4,0,0,2,0,0
OG5_131150,20,2,24,0,6,0,0,0
OG5_134305,20,2,43,1,27,0,0,0
OG5_134303,308,9,93,0,81,26,2,3
OG5_131157,0,0,7,0,5,0,1,1
OG5_131156,9,2,5,0,6,0,0,0
OG5_134309,0,0,1,0,0,0,1,0
OG5_134308,0,3,0,0,0,0,1,0
OG5_130687,0,1,11,0,7,0,0,0
OG5_130684,182,17,76,2,43,30,14,2
OG5_169773,26,0,9,0,12,0,0,0
OG5_137650,1,0,9,0,1,0,0,0
OG5_130683,321,9,73,0,29,48,18,1
OG5_129079,249,10,123,1,81,55,9,7
OG5_130681,243,10,123,1,167,8,5,1
OG5_138303,210,1,41,0,14,6,7,1
OG5_129075,3,3,9,0,1,0,1,0
OG5_129074,361,10,109,0,79,56,1,3
OG5_129073,0,0,4,0,2,0,0,0
OG5_129072,1,0,0,0,0,0,0,0
OG5_138305,33,8,54,0,36,17,6,0
OG5_132436,426,3,84,1,67,2,0,1
OG5_135874,0,0,0,0,0,0,0,1
OG5_134008,0,0,2,0,0,0,0,0
OG5_146672,169,6,67,0,56,8,3,1
OG5_131487,4,1,1,0,2,0,1,0
OG5_131486,0,0,1,0,0,0,0,0
OG5_131484,44,2,39,0,27,0,3,2
OG5_131377,277,2,59,1,23,50,4,1
OG5_131371,1,2,15,1,8,0,0,1
OG5_131372,520,11,93,1,57,0,18,1
OG5_131379,0,0,4,0,7,0,0,0
OG5_131526,16,3,46,0,57,0,4,1
OG5_144663,15,0,3,0,2,0,0,0
OG5_131527,12,5,7,0,11,0,0,0
OG5_138169,0,0,1,0,0,0,0,0
OG5_130039,2,1,1,0,0,0,0,0
OG5_133045,320,12,97,2,54,18,3,3
OG5_134003,14,1,62,0,11,2,4,1
OG5_133047,0,0,0,0,4,0,0,0
OG5_168571,0,1,14,0,22,0,0,1
OG5_133510,129,0,9,0,4,32,0,0
OG5_152512,0,1,0,0,0,0,0,0
OG5_130762,3,0,0,0,0,0,0,0
OG5_134588,0,0,1,0,0,0,0,0
OG5_141929,3,0,1,0,1,0,2,0
OG5_139307,0,2,8,0,11,0,0,1
OG5_127419,0,1,7,0,3,86,0,0
OG5_130358,0,0,0,0,1,0,0,0
OG5_127827,0,0,1,0,6,0,0,0
OG5_127824,0,2,47,0,73,0,2,0
OG5_127825,223,12,140,1,148,30,6,4
OG5_127823,51,2,23,1,7,2,1,0
OG5_127820,0,0,3,0,1,51,0,1
OG5_127821,366,13,127,0,149,50,2,7
OG5_130350,112,9,71,0,47,18,4,1
OG5_130351,10,5,25,0,24,1,3,2
OG5_137432,36,2,21,0,14,2,0,0
OG5_130421,13,1,4,0,2,0,0,0
OG5_130426,0,0,1,0,5,0,0,0
OG5_137435,0,0,0,0,1,0,0,0
OG5_130356,0,0,0,0,1,0,0,0
OG5_130425,0,7,45,0,24,0,8,3
OG5_173171,50,1,37,0,12,0,0,0
OG5_136216,0,1,5,0,0,0,1,0
OG5_136213,9,0,2,0,0,0,5,0
OG5_136212,0,0,0,0,0,0,1,0
OG5_136211,0,0,1,0,1,0,0,0
OG5_166329,33,2,16,0,7,0,0,0
OG5_172374,96,3,2,0,1,0,6,0
OG5_130348,0,0,0,0,0,0,1,0
OG5_141334,34,0,23,0,5,14,6,0
OG5_146455,7,1,8,2,9,0,0,0
OG5_130769,119,5,96,0,30,6,3,1
OG5_141485,0,1,12,1,5,0,0,0
OG5_149946,55,2,17,0,10,0,17,0
OG5_155768,10,0,16,0,12,0,0,0
OG5_134871,1,0,0,0,0,1,0,0
OG5_149948,46,6,35,0,27,2,0,2
OG5_140454,0,0,0,0,0,0,1,0
OG5_131688,54,4,91,0,27,1,0,5
OG5_140457,0,0,1,0,0,0,0,0
OG5_140458,0,0,2,0,0,0,0,0
OG5_144520,38,1,13,1,19,15,0,0
OG5_149801,0,0,0,0,0,0,2,0
OG5_144522,0,0,3,0,0,0,0,0
OG5_149804,0,0,0,0,0,0,3,0
OG5_149805,0,0,1,0,1,0,0,0
OG5_144526,55,0,14,0,9,7,0,0
OG5_144527,0,0,0,0,0,0,1,0
OG5_144529,20,1,6,1,16,0,0,1
OG5_132662,0,0,3,0,0,0,0,0
OG5_142782,60,7,32,0,6,14,8,1
OG5_142783,27,1,13,0,15,5,0,0
OG5_131970,0,0,0,0,1,0,0,0
OG5_171446,24,5,26,0,4,5,1,0
OG5_131975,0,2,5,0,0,0,2,2
OG5_171444,3,0,1,0,0,0,0,0
OG5_128935,0,1,2,0,2,0,0,1
OG5_128934,133,8,60,2,106,3,8,1
OG5_142788,5,8,21,2,58,3,8,1
OG5_128930,480,15,163,0,104,1,22,4
OG5_128933,0,0,12,0,8,0,0,1
OG5_128932,0,0,0,0,0,0,1,0
OG5_127440,217,6,39,0,14,40,0,1
OG5_127441,131,3,46,0,19,0,0,1
OG5_127442,7,10,37,0,39,0,4,1
OG5_127443,0,0,4,0,0,87,0,0
OG5_127444,0,0,1,0,0,0,0,0
OG5_127445,495,12,139,0,80,0,16,3
OG5_127446,24,1,15,0,14,0,0,0
OG5_127447,10,0,18,0,3,92,0,0
OG5_139704,0,0,0,0,0,1,0,0
OG5_127449,1,3,42,0,20,0,0,2
OG5_130269,8,1,10,0,3,0,1,0
OG5_166817,1,7,26,0,1,0,1,1
OG5_158278,0,0,1,0,0,0,0,0
OG5_139705,74,3,16,0,5,37,0,0
OG5_132448,328,5,88,2,70,42,0,2
OG5_132449,0,0,1,0,0,0,0,0
OG5_132447,192,8,63,4,57,6,5,1
OG5_132444,363,5,64,0,34,25,1,1
OG5_132445,384,4,89,0,41,0,1,2
OG5_132442,241,4,50,2,26,41,3,1
OG5_132116,325,2,62,2,55,15,1,0
OG5_132441,233,5,59,3,29,0,0,1
OG5_142823,1,0,2,0,2,0,0,0
OG5_143787,0,0,0,0,1,0,0,0
OG5_134840,0,0,0,0,0,0,1,0
OG5_141320,112,2,18,0,6,0,21,1
OG5_171052,72,4,30,0,26,0,0,3
OG5_141322,8,8,48,0,2,1,5,0
OG5_146445,19,1,14,0,5,0,4,0
OG5_134845,0,0,0,0,1,0,0,0
OG5_141495,1,0,2,0,0,0,0,0
OG5_171057,60,3,17,0,10,1,0,1
OG5_141329,5,4,52,1,28,8,1,0
OG5_134849,90,7,16,0,9,0,1,0
OG5_141499,0,0,0,1,0,0,0,0
OG5_155297,26,1,9,0,4,1,0,0
OG5_151292,1,0,1,0,1,0,0,0
OG5_139392,2,1,10,0,0,0,4,0
OG5_129510,385,12,100,3,55,64,6,1
OG5_129511,461,5,75,0,52,30,23,2
OG5_129512,156,2,55,0,31,46,0,0
OG5_143430,0,0,3,0,0,0,0,0
OG5_129514,16,4,38,0,23,6,8,0
OG5_129523,38,3,27,0,13,3,1,0
OG5_129516,151,3,29,1,32,22,2,0
OG5_129517,4,0,1,0,2,0,0,0
OG5_129519,218,16,113,1,76,0,23,2
OG5_129676,0,0,2,0,0,0,0,0
OG5_149376,0,5,21,0,8,0,2,1
OG5_149377,4,0,1,0,0,0,0,0
OG5_158491,0,2,15,0,13,1,1,0
OG5_155972,1,1,0,0,2,25,0,0
OG5_128203,4,0,1,0,0,0,0,0
OG5_128202,0,2,3,0,1,0,2,0
OG5_128201,0,0,2,0,0,0,0,0
OG5_128200,0,0,0,0,3,0,0,0
OG5_128207,0,0,1,0,0,0,0,0
OG5_141140,40,12,35,0,20,0,22,0
OG5_128205,0,0,0,0,1,0,0,0
OG5_128204,12,6,12,1,20,0,2,1
OG5_139795,2,2,17,0,4,0,1,0
OG5_135469,0,0,1,0,0,0,0,0
OG5_163374,79,0,36,0,105,4,0,1
OG5_135461,4,3,20,0,17,1,2,0
OG5_135460,46,4,41,0,33,0,5,3
OG5_135464,172,6,61,0,37,0,25,2
OG5_134512,8,1,3,0,0,0,0,0
OG5_134513,1,0,0,0,0,0,0,0
OG5_134511,0,0,1,0,0,0,0,0
OG5_134516,121,5,36,0,57,1,4,1
OG5_131749,448,13,131,0,90,0,14,2
OG5_134514,4,0,3,0,1,0,1,0
OG5_134515,6,0,2,1,0,0,0,0
OG5_139397,94,8,44,0,2,0,28,1
OG5_131746,50,7,27,1,15,2,5,0
OG5_131747,159,7,20,0,25,17,20,2
OG5_131740,385,4,80,0,50,0,21,1
OG5_139177,6,16,50,0,16,0,9,3
OG5_139176,50,0,5,0,1,0,18,0
OG5_139178,32,1,31,0,18,4,5,0
OG5_130167,25,9,36,0,66,0,4,0
OG5_130166,208,19,106,1,147,7,9,5
OG5_130165,5,0,5,0,13,0,0,0
OG5_130163,4,0,1,0,2,0,0,0
OG5_130162,0,0,7,0,0,0,0,0
OG5_169894,0,0,7,0,5,0,0,0
OG5_130169,147,9,94,2,82,8,7,1
OG5_141150,1,0,0,0,0,0,0,0
OG5_169090,2,18,35,1,25,0,9,3
OG5_150652,20,2,5,0,13,0,0,0
OG5_150651,24,0,17,0,10,0,0,0
OG5_128213,90,0,3,0,2,1,1,0
OG5_143893,0,0,0,0,2,0,0,0
OG5_155518,70,0,15,0,7,2,0,0
OG5_155513,19,2,30,0,19,0,1,4
OG5_155512,48,5,50,0,22,1,0,1
OG5_152231,0,1,1,0,0,0,0,0
OG5_155510,4,1,6,0,0,3,4,1
OG5_155516,66,10,28,0,12,3,1,2
OG5_162953,5,0,0,0,0,0,1,0
OG5_169542,2,11,23,1,23,0,7,1
OG5_169236,30,0,5,0,4,0,0,0
OG5_150286,6,1,1,0,0,0,17,0
OG5_136914,78,3,37,0,11,0,12,0
OG5_136915,197,3,24,0,43,5,3,2
OG5_136917,36,0,15,0,8,0,0,0
OG5_136910,57,8,69,0,32,0,2,0
OG5_136911,224,4,63,1,53,11,0,2
OG5_136912,205,6,67,0,44,0,3,1
OG5_136918,31,0,9,0,12,0,3,1
OG5_144509,0,0,11,0,0,0,0,0
OG5_150283,5,1,13,0,1,0,2,0
OG5_172499,4,2,7,1,11,2,1,1
OG5_137355,48,0,10,0,6,29,1,0
OG5_137354,98,0,7,0,4,62,2,0
OG5_137357,305,4,36,0,28,46,11,0
OG5_137356,102,15,110,0,85,7,6,0
OG5_137351,7,0,3,0,1,91,0,0
OG5_137350,41,0,28,1,9,6,1,0
OG5_130217,0,0,2,0,0,0,0,0
OG5_137359,4,1,9,0,4,0,0,0
OG5_130267,0,1,3,0,10,0,0,1
OG5_134306,62,0,40,1,28,0,1,3
OG5_143232,0,0,1,0,0,0,0,0
OG5_131155,1,0,0,0,0,0,0,0
OG5_134300,194,4,88,1,36,1,15,1
OG5_132327,0,0,1,0,0,0,0,0
OG5_132323,223,3,44,0,15,8,1,2
OG5_132322,0,0,1,0,0,0,1,0
OG5_132321,6,0,5,0,4,0,5,0
