,ba,ee,sr,op,am,za,pl,ex
OG5_133777,69,43,251,25,33,3,11,11
OG5_133776,154,5,46,11,3,0,4,4
OG5_133775,146,1,0,12,0,2,2,2
OG5_149920,26,119,471,34,379,5,38,34
OG5_133773,13,0,3,18,2,0,0,0
OG5_133772,106,16,50,26,27,10,17,13
OG5_149925,8,9,66,1,75,0,63,4
OG5_133770,326,0,11,21,3,4,2,0
OG5_155742,33,8,31,6,17,2,2,0
OG5_155741,35,0,0,4,1,7,0,0
OG5_155746,20,0,0,5,2,13,0,0
OG5_133779,3,7,139,8,32,0,31,0
OG5_155745,34,0,2,4,51,3,0,0
OG5_138419,39,46,157,4,0,0,53,1
OG5_148191,0,6,13,0,31,0,1,7
OG5_140478,98,37,291,0,23,0,95,5
OG5_140479,0,0,4,0,0,0,28,0
OG5_140476,97,12,10,2,10,0,26,4
OG5_140477,0,2,4,13,3,0,4,0
OG5_140474,0,8,19,4,80,0,37,2
OG5_140475,0,4,9,17,83,0,3,0
OG5_140472,38,30,152,3,84,20,54,5
OG5_148198,0,0,1,1,0,0,0,14
OG5_145110,0,0,23,1,3,0,2,0
OG5_144805,0,1,8,1,0,0,0,17
OG5_181162,1,18,43,0,32,0,18,1
OG5_144507,1,4,66,5,13,0,0,19
OG5_144504,1,58,351,23,433,0,15,9
OG5_138418,0,2,35,2,57,0,10,23
OG5_149822,35,0,3,4,1,0,1,2
OG5_144503,207,0,1,0,0,0,1,0
OG5_149820,96,19,138,9,40,8,6,4
OG5_149821,87,0,2,1,1,1,1,0
OG5_142768,90,0,0,7,0,5,0,0
OG5_128959,0,58,175,65,210,0,68,30
OG5_128953,0,12,37,61,140,0,42,2
OG5_131950,123,3,36,35,25,12,0,12
OG5_128951,0,57,531,72,135,1,64,27
OG5_128950,0,59,376,90,179,0,77,16
OG5_128957,154,45,311,48,214,91,91,7
OG5_142765,52,1,11,12,53,0,0,0
OG5_128955,0,40,236,76,275,0,53,26
OG5_131956,558,26,84,2,4,1,17,4
OG5_127468,368,48,309,77,161,7,45,26
OG5_127469,0,57,739,84,299,0,74,37
OG5_127466,716,12,154,86,112,83,44,7
OG5_127467,357,51,309,67,262,114,50,38
OG5_127464,0,57,359,91,241,68,69,36
OG5_127465,0,49,418,94,155,110,69,38
OG5_127463,398,50,317,71,216,37,81,31
OG5_156551,52,25,46,0,0,0,30,0
OG5_140693,6,2,12,13,0,0,4,0
OG5_140695,0,2,65,4,7,0,5,25
OG5_129586,0,37,176,73,156,0,37,12
OG5_132930,0,1,28,101,4,0,0,0
OG5_128489,10,182,794,86,505,0,115,24
OG5_128488,0,45,217,85,255,1,57,26
OG5_128485,0,51,126,84,153,0,51,6
OG5_128484,0,42,216,75,118,0,54,24
OG5_128487,0,37,243,76,200,0,54,23
OG5_128486,59,30,203,72,152,3,67,19
OG5_128481,0,56,255,72,53,0,61,24
OG5_128480,0,38,149,85,38,0,47,7
OG5_128483,0,43,310,79,212,0,59,24
OG5_129402,1082,12,72,1,1,101,5,0
OG5_132136,0,2,10,46,8,0,0,0
OG5_132137,0,14,112,44,51,0,1,2
OG5_132134,0,1,83,42,13,0,44,1
OG5_132135,0,6,51,55,26,0,0,2
OG5_132132,46,30,57,10,120,0,139,2
OG5_132130,28,11,50,45,84,8,11,12
OG5_132423,0,23,57,43,83,0,24,1
OG5_132138,210,11,163,21,21,3,2,0
OG5_167996,3,1,2,1,1,20,0,0
OG5_164072,1,0,3,5,0,0,1,0
OG5_165873,126,13,78,1,11,0,59,0
OG5_165872,107,5,18,0,1,0,33,1
OG5_171078,256,0,3,0,0,0,1,0
OG5_134867,0,4,44,37,218,0,2,5
OG5_134864,0,25,88,28,24,0,37,2
OG5_134865,37,20,42,19,72,0,11,4
OG5_134862,180,2,5,0,2,0,1,0
OG5_171070,21,135,506,4,1489,0,69,8
OG5_134861,328,1,2,0,0,113,4,0
OG5_141673,0,0,3,2,0,0,101,0
OG5_127288,0,47,333,94,218,344,71,12
OG5_127289,510,48,327,78,157,53,67,21
OG5_157667,17,0,0,0,0,0,1,0
OG5_131060,0,13,121,37,23,0,22,9
OG5_157665,1,0,6,0,0,3,0,0
OG5_129487,0,47,273,71,194,0,54,11
OG5_127282,524,50,345,87,189,146,78,27
OG5_127283,333,88,406,65,185,31,73,27
OG5_127280,1,64,694,73,173,0,81,27
OG5_127281,636,76,213,78,258,142,39,24
OG5_127286,0,86,429,98,240,0,75,23
OG5_127287,0,106,333,94,190,0,93,28
OG5_127284,605,44,211,74,92,3,58,21
OG5_127285,247,49,259,90,191,132,84,35
OG5_142830,55,35,48,0,3,0,43,0
OG5_142831,0,3,17,18,2,0,0,0
OG5_142835,0,0,47,2,7,0,0,12
OG5_142836,113,17,22,8,4,0,14,3
OG5_129539,1,59,218,70,175,0,45,15
OG5_129536,0,32,261,73,169,0,61,17
OG5_129537,1585,33,107,11,44,72,10,11
OG5_129534,9,112,500,46,388,2,57,21
OG5_129535,0,37,141,68,131,0,59,3
OG5_129532,64,30,52,74,138,0,13,18
OG5_129533,526,39,260,24,58,5,21,9
OG5_129530,0,44,135,68,187,0,59,12
OG5_129531,6,58,222,85,157,0,38,6
OG5_138932,0,0,5,15,0,0,0,0
OG5_149314,0,0,4,10,5,0,0,0
OG5_149315,28,0,0,8,0,1,0,0
OG5_141123,0,11,43,9,41,0,134,4
OG5_128228,265,61,362,79,175,0,87,18
OG5_141126,232,47,247,6,191,8,18,6
OG5_141125,2,2,17,15,11,0,60,1
OG5_141124,0,5,15,3,13,0,145,0
OG5_128221,0,44,268,84,202,0,44,39
OG5_128220,608,86,227,67,134,122,66,14
OG5_128223,0,50,409,80,141,0,70,53
OG5_128222,16,80,471,89,263,0,71,28
OG5_128225,0,27,200,83,160,0,43,32
OG5_128224,0,49,455,77,272,4,66,24
OG5_128227,2,37,265,82,176,0,50,29
OG5_128226,8,47,373,86,165,21,64,34
OG5_160368,0,0,3,0,0,0,16,0
OG5_160366,15,0,2,0,0,0,18,0
OG5_160362,140,9,10,0,6,0,5,0
OG5_160363,0,0,3,0,1,0,34,2
OG5_129280,0,38,55,75,103,0,56,6
OG5_129281,1,40,172,54,238,0,20,4
OG5_129282,4,23,7,90,36,0,34,11
OG5_129283,0,28,166,74,124,0,44,7
OG5_129285,9,123,1030,111,495,1,147,38
OG5_129286,3,33,135,82,83,0,36,2
OG5_129287,554,24,196,49,139,0,84,11
OG5_129288,22,44,180,71,328,0,64,40
OG5_129289,0,86,426,92,394,0,61,32
OG5_145107,0,0,97,1,1,0,0,0
OG5_165252,1,0,2,3,0,0,0,0
OG5_131768,24,44,158,65,173,1,14,8
OG5_131769,22,8,24,63,65,1,8,7
OG5_131762,124,35,311,79,80,3,5,2
OG5_131760,434,0,0,3,0,142,1,0
OG5_131761,156,7,30,2,16,160,10,7
OG5_131766,6,49,265,31,433,0,38,11
OG5_131767,101,11,71,38,127,5,4,2
OG5_131764,0,20,94,47,52,0,32,3
OG5_131765,181,105,287,33,225,27,58,9
OG5_139158,0,2,8,26,18,0,7,0
OG5_139150,0,8,135,5,47,0,56,3
OG5_153376,0,0,1,0,0,0,24,0
OG5_139157,2,100,823,34,1249,0,58,56
OG5_168169,16,11,96,6,62,0,10,3
OG5_130148,0,11,31,58,370,0,2,2
OG5_130145,300,18,106,5,19,28,91,3
OG5_130144,0,0,174,0,2,0,0,0
OG5_130147,0,16,130,1,11,0,33,80
OG5_130146,0,30,149,2,59,0,230,8
OG5_130141,0,28,158,38,137,0,12,4
OG5_130140,0,55,338,48,16,0,38,40
OG5_130143,221,0,44,31,22,14,10,4
OG5_138790,717,0,0,2,0,0,1,0
OG5_138791,153,0,0,0,0,0,1,0
OG5_144525,0,1,5,0,2,0,28,0
OG5_178043,29,0,0,1,0,1,0,0
OG5_138797,72,0,1,1,1,0,0,0
OG5_138799,133,1,0,4,1,1,1,0
OG5_151244,0,0,21,0,0,0,0,1
OG5_129164,1,36,227,55,26,0,80,6
OG5_134686,0,37,425,25,263,0,9,4
OG5_134687,0,6,91,38,31,0,3,13
OG5_134684,1,12,66,44,89,0,61,0
OG5_160755,87,0,0,1,0,0,0,0
OG5_160750,5,0,1,1,3,0,0,0
OG5_137881,5,62,469,12,416,7,45,34
OG5_129802,1,94,699,46,58,0,31,57
OG5_137883,21,72,204,9,344,0,37,37
OG5_142165,0,12,158,18,28,0,23,2
OG5_175595,12,2,5,1,13,47,1,1
OG5_129371,6,46,206,68,182,0,64,6
OG5_137889,52,12,79,0,5,0,3,16
OG5_175598,8,0,2,0,2,3,4,0
OG5_131070,74,13,146,55,116,0,41,20
OG5_142168,0,35,22,13,26,0,15,24
OG5_142169,0,0,224,0,0,0,1,0
OG5_150679,13,28,58,6,0,14,3,0
OG5_140994,197,0,10,6,11,77,1,1
OG5_140997,0,1,38,25,45,0,3,0
OG5_129373,0,4,49,39,30,0,65,0
OG5_144513,50,0,0,4,0,8,1,0
OG5_129806,4,20,294,70,78,10,3,14
OG5_149832,0,34,265,3,25,0,64,4
OG5_150675,0,24,199,4,8,0,21,3
OG5_150674,0,1,1,15,0,0,2,1
OG5_129807,0,11,89,79,84,0,27,7
OG5_129804,0,44,168,67,151,0,44,11
OG5_144699,0,0,1,0,0,0,0,0
OG5_132696,0,9,52,55,8,0,5,21
OG5_144697,0,73,2250,11,3222,0,19,0
OG5_129805,0,50,188,65,230,0,25,15
OG5_144692,0,18,248,0,129,0,12,1
OG5_144690,1,1,4,0,5,0,0,17
OG5_144691,1,15,101,2,104,2,9,2
OG5_137089,358,0,0,0,0,0,2,0
OG5_137088,530,0,0,1,0,13,3,0
OG5_155534,67,0,1,0,0,36,1,0
OG5_152217,18,0,3,7,0,4,0,0
OG5_155536,99,8,100,3,16,0,6,1
OG5_152219,51,4,68,13,22,0,1,9
OG5_137080,0,0,1,0,0,0,32,0
OG5_137083,0,15,84,23,26,0,10,4
OG5_152748,62,8,13,7,23,1,1,1
OG5_137084,0,43,188,38,237,0,51,3
OG5_137087,0,16,66,0,28,0,6,3
OG5_169564,4,72,203,7,132,0,19,12
OG5_131079,0,23,44,52,29,0,22,6
OG5_142321,50,7,42,2,53,0,27,12
OG5_170101,5,0,1,0,1,0,4,0
OG5_147202,0,27,124,0,24,0,40,4
OG5_145921,0,11,21,1,35,0,10,14
OG5_136932,59,29,128,15,91,0,44,0
OG5_136933,118,2,34,2,7,0,34,0
OG5_136930,53,0,1,21,3,6,1,1
OG5_136931,195,0,0,0,0,0,1,0
OG5_136937,4,9,54,24,36,5,4,5
OG5_136934,0,9,77,32,163,0,13,2
OG5_136427,3,124,592,61,755,3,21,45
OG5_136428,0,0,13,10,25,0,0,17
OG5_147204,0,12,50,0,24,0,62,4
OG5_136938,0,1,12,15,3,0,0,13
OG5_142775,32,7,17,14,1,0,0,1
OG5_126700,548,73,460,116,293,103,80,45
OG5_126701,9,46,258,116,170,52,58,30
OG5_131967,5,18,92,35,10,21,9,1
OG5_126704,524,139,513,108,337,6,99,35
OG5_126705,4,99,655,140,509,13,111,61
OG5_126706,0,173,2799,198,1276,0,259,138
OG5_126707,3,60,690,122,364,0,127,56
OG5_126708,501,98,792,130,461,102,131,55
OG5_128922,0,31,229,101,214,0,54,15
OG5_147207,0,7,38,11,86,0,29,2
OG5_128923,0,69,232,90,213,0,55,13
OG5_137333,0,18,31,17,79,0,28,2
OG5_137332,0,38,248,18,383,0,14,31
OG5_171676,1,1,6,2,12,0,0,2
OG5_171677,4,33,226,5,127,3,8,5
OG5_142771,118,1,7,12,4,0,1,0
OG5_137145,0,0,0,23,1,0,1,0
OG5_137339,0,0,14,7,21,0,2,1
OG5_128921,0,21,71,83,58,0,10,7
OG5_171679,21,0,0,3,5,1,0,4
OG5_131569,18,7,80,44,38,0,5,1
OG5_161406,1,5,8,35,2,0,0,0
OG5_130680,0,7,33,70,60,0,6,2
OG5_156563,0,2,1,0,0,0,9,0
OG5_129622,0,44,232,72,140,0,47,6
OG5_131443,216,33,171,37,119,16,51,3
OG5_136680,17,3,16,25,4,0,8,1
OG5_156561,0,41,6,0,0,0,30,0
OG5_129623,0,53,248,68,136,0,51,12
OG5_136689,0,20,223,25,5,0,16,6
OG5_129153,0,1,17,110,43,0,2,0
OG5_146473,0,4,25,10,88,0,0,11
OG5_129154,0,38,162,84,274,0,66,9
OG5_146415,0,18,61,3,22,0,35,1
OG5_129627,99,64,1226,43,173,0,86,25
OG5_177240,2,0,6,0,1,0,30,0
OG5_132309,0,26,181,24,105,0,9,11
OG5_132308,71,39,117,34,227,0,24,21
OG5_132304,0,3,4,34,23,0,2,0
OG5_129157,3,60,307,80,222,0,55,23
OG5_132300,0,8,285,14,28,0,10,10
OG5_132303,0,9,42,30,64,0,13,14
OG5_132302,21,82,554,19,617,0,17,62
OG5_143170,123,0,0,1,0,0,1,0
OG5_143176,235,0,0,0,0,0,1,0
OG5_143174,40,0,0,2,0,0,0,1
OG5_143175,282,0,1,0,0,0,1,0
OG5_143179,163,0,0,0,0,0,1,0
OG5_138593,0,30,51,16,78,0,42,3
OG5_127071,0,146,1054,80,102,0,70,78
OG5_127070,0,79,558,127,637,0,98,54
OG5_127073,158,70,553,89,280,0,100,46
OG5_127072,0,72,880,103,548,11,107,55
OG5_127075,10,89,1406,106,713,0,95,82
OG5_127074,356,80,591,92,181,65,146,36
OG5_127077,529,86,663,92,308,1,144,33
OG5_127076,611,51,369,82,253,138,64,46
OG5_127079,1050,49,363,85,238,70,65,29
OG5_127078,565,45,225,76,120,0,92,27
OG5_140194,0,0,1,1,0,75,0,0
OG5_170758,46,0,2,0,0,2,44,0
OG5_170987,8,0,2,0,0,0,1,0
OG5_170986,20,9,21,1,0,0,10,0
OG5_170980,30,3,15,1,0,0,0,0
OG5_170982,7,0,0,0,0,0,0,0
OG5_159531,2,37,77,4,43,0,24,1
OG5_136365,0,8,21,21,15,0,3,0
OG5_137917,119,21,65,36,56,23,12,3
OG5_137819,10,1,2,22,5,0,0,1
OG5_140939,0,0,1,0,0,0,2,0
OG5_136815,0,36,112,32,85,0,4,7
OG5_128034,15,19,96,101,357,0,73,37
OG5_128035,2,47,266,86,211,6,63,28
OG5_128036,0,53,413,79,612,0,30,8
OG5_128037,3,65,166,79,315,0,57,31
OG5_128030,11,65,515,84,96,0,43,33
OG5_128031,5,104,2631,89,1464,23,115,78
OG5_128032,177,35,155,67,71,10,43,16
OG5_128033,0,52,246,87,182,0,72,25
OG5_176272,66,5,51,2,11,9,39,0
OG5_128038,0,70,469,92,297,0,94,28
OG5_128039,0,52,316,94,196,0,71,29
OG5_127615,0,62,333,88,187,0,60,26
OG5_127614,0,95,387,115,633,0,51,37
OG5_127617,0,40,456,84,271,0,50,42
OG5_127616,2,79,1008,113,1019,19,101,67
OG5_127611,100,93,460,103,170,12,65,45
OG5_127610,274,182,877,81,275,6,174,8
OG5_127613,305,44,329,86,227,5,39,31
OG5_130968,572,46,271,53,249,132,22,28
OG5_130967,82,29,312,36,175,36,55,6
OG5_130966,606,16,9,0,5,58,21,0
OG5_130965,177,30,119,35,180,53,7,22
OG5_130964,483,3,11,10,21,55,26,0
OG5_127619,0,59,324,101,206,0,84,33
OG5_127618,573,67,295,83,254,115,14,25
OG5_130961,644,3,4,3,0,0,24,0
OG5_130960,194,24,148,33,80,4,35,0
OG5_135653,193,0,3,1,1,26,10,0
OG5_135302,0,7,56,6,26,0,198,2
OG5_135303,0,23,79,90,32,0,10,2
OG5_135657,91,27,63,2,20,1,3,26
OG5_135654,0,35,262,3,282,0,19,33
OG5_135655,164,5,6,1,2,33,33,1
OG5_130264,4,120,920,44,391,0,23,40
OG5_135658,0,74,722,5,327,0,59,14
OG5_135659,164,3,10,28,3,21,1,0
OG5_137545,113,0,13,0,0,0,29,0
OG5_169926,46,3,32,4,9,0,0,0
OG5_133438,5,16,37,18,8,102,3,0
OG5_133439,0,32,96,39,170,0,4,3
OG5_131960,0,23,156,26,2,0,36,2
OG5_130267,1,66,392,53,121,0,26,41
OG5_133431,0,4,2,37,46,0,11,0
OG5_133432,0,15,15,12,93,0,3,19
OG5_133433,0,19,129,39,131,0,18,4
OG5_137936,14,19,86,14,427,0,5,19
OG5_139300,0,0,7,1,110,99,1,1
OG5_130969,0,70,212,46,129,0,55,17
OG5_139303,0,1,6,5,11,0,2,0
OG5_133897,3,22,174,61,29,0,12,5
OG5_143121,0,0,17,0,1,0,10,10
OG5_127612,0,66,429,85,387,0,64,28
OG5_137930,0,0,0,18,0,0,0,3
OG5_130612,0,15,175,63,54,0,2,6
OG5_130963,491,0,15,0,1,164,13,0
OG5_130962,947,1,13,1,4,103,0,1
OG5_144335,0,25,69,3,318,0,35,3
OG5_144334,0,4,11,4,9,0,1,12
OG5_144337,34,0,3,1,0,0,0,0
OG5_158913,19,0,1,6,0,0,0,0
OG5_130689,0,5,32,68,8,0,0,0
OG5_144330,0,4,85,8,14,0,4,0
OG5_144332,45,55,354,1,114,8,9,2
OG5_158918,55,0,12,0,2,6,3,0
OG5_155297,28,0,9,0,3,2,0,0
OG5_144339,0,0,8,0,0,0,1,14
OG5_131211,0,12,147,52,91,0,37,4
OG5_147670,0,14,70,0,1,0,0,23
OG5_136634,0,0,3,0,4,0,89,0
OG5_138448,3,3,9,23,7,0,0,0
OG5_176913,13,0,6,1,0,2,0,0
OG5_135305,2,112,322,55,530,0,108,65
OG5_150060,0,10,30,3,52,0,6,5
OG5_135306,0,0,3,31,52,0,0,0
OG5_126889,561,34,319,121,192,14,82,27
OG5_126888,0,111,1133,111,393,0,154,70
OG5_126887,555,45,522,94,107,92,84,34
OG5_126886,76,95,814,99,197,0,83,43
OG5_126885,0,133,2629,165,382,0,122,45
OG5_135307,154,25,111,0,12,2,69,0
OG5_126883,58,152,1113,158,732,2,132,69
OG5_126882,0,73,346,112,308,63,87,42
OG5_126881,0,48,147,296,141,0,41,15
OG5_126880,244,68,491,96,215,23,68,45
OG5_131151,0,38,195,36,135,0,44,17
OG5_131150,23,48,136,48,158,0,44,8
OG5_134305,51,0,0,0,1,0,1,0
OG5_134303,586,1,3,0,3,41,1,0
OG5_131157,0,39,233,58,104,0,27,14
OG5_134300,223,27,323,11,94,1,35,18
OG5_134309,0,10,106,22,8,0,11,2
OG5_134308,0,61,229,27,7,0,54,20
OG5_130686,0,53,270,47,39,0,24,34
OG5_130687,0,48,297,37,62,0,27,33
OG5_130684,205,19,42,29,6,32,37,0
OG5_130685,0,49,221,52,22,0,22,24
OG5_130682,0,48,96,49,115,0,14,12
OG5_130683,456,5,37,1,18,102,17,6
OG5_129079,588,42,331,51,72,103,54,6
OG5_129078,0,28,135,86,70,0,55,9
OG5_138303,287,18,78,4,23,6,36,3
OG5_129076,0,37,161,71,136,0,50,9
OG5_129075,3,54,303,80,255,0,62,21
OG5_129074,443,74,546,6,313,79,55,26
OG5_129073,0,25,160,49,124,0,14,5
OG5_129072,1,31,143,100,207,0,15,24
OG5_138305,40,75,235,38,86,26,15,1
OG5_129070,0,51,291,70,221,21,56,9
OG5_135874,0,27,169,21,180,0,24,10
OG5_134008,0,26,80,19,13,0,113,5
OG5_134009,0,0,7,39,5,0,19,0
OG5_131488,0,18,30,42,57,0,27,2
OG5_136108,76,0,0,10,1,0,1,0
OG5_146672,242,2,10,1,6,13,2,1
OG5_131482,0,12,13,45,118,0,1,0
OG5_131481,0,40,208,39,22,0,15,25
OG5_131487,5,45,111,41,359,0,39,7
OG5_131486,0,63,350,39,25,0,26,24
OG5_131485,0,109,1238,45,300,0,47,77
OG5_131484,48,26,117,50,207,0,52,1
OG5_131524,0,16,93,54,122,0,29,4
OG5_131377,331,5,53,40,10,70,25,1
OG5_131371,1,99,616,54,168,0,35,26
OG5_162009,0,0,1,0,0,0,0,0
OG5_131373,0,34,260,33,40,0,74,6
OG5_131372,590,3,29,1,1,0,25,2
OG5_146538,0,9,72,6,28,0,6,16
OG5_131379,0,39,177,42,151,0,38,2
OG5_131378,0,31,117,34,60,0,13,23
OG5_133041,107,4,23,9,67,32,3,5
OG5_131527,13,77,247,30,412,0,51,29
OG5_138169,0,26,88,17,2,0,13,5
OG5_130039,2,131,401,47,19,0,26,2
OG5_131509,14,2,48,21,87,0,105,9
OG5_144660,0,1,9,0,29,0,0,18
OG5_143954,0,2,12,1,5,0,1,14
OG5_133513,0,28,147,31,17,0,19,11
OG5_134003,15,27,109,23,14,2,72,1
OG5_133512,0,6,83,37,17,0,2,2
OG5_133437,0,10,19,40,38,0,0,1
OG5_133511,0,12,33,22,44,0,0,17
OG5_141796,0,0,6,12,1,0,0,0
OG5_168571,0,26,174,2,141,0,7,4
OG5_144664,0,39,305,368,156,0,575,5
OG5_128206,0,53,233,81,84,0,48,10
OG5_152512,1,0,3,8,0,0,0,0
OG5_134588,0,0,24,8,5,0,9,1
OG5_141929,3,0,0,17,0,0,1,0
OG5_139307,0,21,60,8,55,0,9,25
OG5_141925,0,8,7,0,1,0,17,17
OG5_127419,0,45,285,82,130,113,61,27
OG5_127826,75,110,720,98,516,25,54,53
OG5_127827,0,514,1053,88,208,0,24,40
OG5_130428,0,29,102,40,58,0,3,21
OG5_127825,272,44,317,52,307,39,13,48
OG5_127822,0,42,312,93,222,0,66,30
OG5_127823,57,26,127,75,28,3,97,2
OG5_127820,0,52,385,76,204,60,52,35
OG5_127821,437,31,190,60,75,59,9,34
OG5_130350,150,17,305,70,121,24,39,28
OG5_130351,10,35,97,50,154,1,50,22
OG5_130352,0,9,63,46,48,0,59,12
OG5_130421,14,74,340,36,323,0,91,15
OG5_130354,1,10,27,53,104,109,32,3
OG5_137435,0,37,44,27,138,0,5,10
OG5_130424,0,36,146,41,14,0,17,27
OG5_127829,0,43,231,110,209,0,87,7
OG5_136219,0,2,28,0,1,0,207,2
OG5_136218,0,0,2,0,0,0,49,0
OG5_173171,53,0,1,0,0,0,1,0
OG5_136216,0,3,65,19,27,0,53,0
OG5_136215,0,0,15,0,0,0,98,0
OG5_136214,0,0,27,0,0,0,316,0
OG5_136213,10,0,0,0,0,0,20,0
OG5_136212,0,1,10,0,0,0,108,2
OG5_136211,0,29,205,4,81,0,136,8
OG5_166329,48,12,20,3,5,0,8,0
OG5_136549,0,0,5,50,0,0,0,0
OG5_139951,0,3,14,21,5,0,2,0
OG5_172374,100,36,13,0,0,0,12,0
OG5_132357,0,19,54,42,5,0,34,2
OG5_128824,12,17,55,70,73,0,27,17
OG5_139958,0,2,2,36,4,0,2,1
OG5_131708,0,0,1,0,0,0,0,0
OG5_141334,40,13,10,8,10,23,7,0
OG5_137296,1,5,33,15,44,17,0,0
OG5_134874,5,5,37,19,53,0,4,6
OG5_131500,4,28,146,54,101,5,29,8
OG5_149946,88,0,5,1,2,0,18,0
OG5_155768,11,36,208,18,18,0,15,2
OG5_171061,51,0,0,0,0,0,1,0
OG5_149948,68,0,2,2,2,2,1,0
OG5_130768,64,0,4,79,1,0,0,0
OG5_145159,0,0,3,2,0,0,0,13
OG5_140322,0,32,85,0,2,0,76,1
OG5_140451,0,0,31,5,1,0,47,0
OG5_149435,3,0,8,10,3,0,1,0
OG5_140454,0,11,42,5,0,0,50,1
OG5_140455,0,0,6,0,0,0,86,0
OG5_140324,0,1,69,37,9,0,8,1
OG5_131692,0,40,127,35,27,0,45,8
OG5_140458,0,5,206,0,12,0,132,2
OG5_144520,56,0,7,1,24,29,5,3
OG5_149801,0,0,21,15,36,0,1,1
OG5_144522,0,0,2,2,1,0,0,19
OG5_144523,0,0,3,0,0,0,29,0
OG5_149804,0,0,17,0,1,0,95,0
OG5_149805,0,0,1,10,2,0,1,0
OG5_144526,77,0,0,1,0,9,0,0
OG5_144527,0,0,4,0,8,0,60,0
OG5_144529,22,1,6,2,10,0,0,17
OG5_139703,0,0,1,17,1,0,4,0
OG5_130976,0,28,257,53,85,0,5,27
OG5_142782,74,13,62,0,0,17,14,0
OG5_132240,0,18,44,44,104,0,35,1
OG5_131971,0,6,25,40,42,0,42,1
OG5_131970,0,2,68,34,44,0,29,5
OG5_128939,0,51,322,64,191,0,69,11
OG5_171446,27,2,5,1,0,6,0,0
OG5_131975,0,8,126,0,1,0,126,3
OG5_131974,0,35,179,29,7,0,10,41
OG5_128935,0,33,221,77,199,0,48,12
OG5_128934,192,22,104,65,19,3,44,9
OG5_142788,6,60,208,13,167,4,36,5
OG5_128936,0,39,165,63,89,0,44,23
OG5_128931,0,42,193,70,150,0,51,19
OG5_128930,553,47,397,11,131,1,77,31
OG5_128933,0,104,320,65,295,0,146,13
OG5_128932,0,40,187,66,29,0,6,24
OG5_127440,227,51,381,84,162,45,51,31
OG5_127441,147,46,447,88,211,0,81,29
OG5_127442,7,132,746,97,492,0,83,42
OG5_127443,0,38,304,83,199,103,63,35
OG5_127444,0,56,736,66,989,0,31,41
OG5_127445,536,39,304,45,206,0,74,22
OG5_127446,26,54,339,88,336,0,45,25
OG5_127447,11,75,457,105,379,108,91,46
OG5_127448,0,70,788,86,459,0,106,45
OG5_127449,2,57,394,87,211,0,54,32
OG5_130269,8,26,103,79,64,0,37,9
OG5_166817,1,21,99,0,9,0,8,3
OG5_166812,0,0,2,0,0,0,0,0
OG5_158278,0,0,104,0,0,0,0,0
OG5_139705,78,14,63,1,4,51,3,0
OG5_136021,1,42,255,1,8,0,18,19
OG5_132448,1105,0,0,1,0,115,1,0
OG5_132449,0,19,167,29,81,0,38,11
OG5_132447,277,44,129,14,61,9,43,2
OG5_132444,433,1,3,2,40,33,1,0
OG5_132445,448,0,1,1,0,0,0,0
OG5_132442,380,0,2,0,0,60,11,1
OG5_132116,842,1,1,2,2,25,2,1
OG5_132117,0,16,20,42,11,0,3,3
OG5_168222,14,8,61,3,29,0,7,0
OG5_144947,0,6,18,3,1,0,112,1
OG5_143780,0,1,23,13,11,0,2,3
OG5_128851,1,67,459,80,90,0,64,7
OG5_143787,0,3,4,12,3,0,1,0
OG5_129528,0,28,163,72,68,0,47,8
OG5_143050,0,2,12,0,2,0,7,15
OG5_134917,0,0,0,1,4,0,1,0
OG5_139393,8,28,138,17,175,0,14,3
OG5_134841,0,10,70,26,13,0,26,2
OG5_171052,88,3,37,2,6,0,1,0
OG5_146442,0,0,2,1,4,0,0,16
OG5_146445,23,29,129,1,3,0,44,2
OG5_141324,0,39,143,34,333,0,4,5
OG5_141495,2,9,51,14,64,0,1,15
OG5_171057,63,0,1,1,0,1,0,1
OG5_141329,6,46,624,55,333,10,32,81
OG5_141328,1,21,86,4,91,1,10,25
OG5_141499,0,3,9,44,5,0,10,0
OG5_151292,1,0,6,1,31,0,0,0
OG5_139392,2,12,47,3,17,0,9,0
OG5_143421,0,0,3,3,7,0,1,10
OG5_129510,514,4,38,24,83,77,59,3
OG5_129511,497,31,133,36,18,34,47,0
OG5_129512,169,50,128,31,138,51,54,31
OG5_129513,0,23,121,78,62,1,73,8
OG5_129514,27,64,397,53,220,7,128,35
OG5_129523,40,11,185,70,85,3,1,3
OG5_129516,191,47,212,56,272,24,41,32
OG5_129517,4,46,185,82,152,0,37,28
OG5_129519,248,61,396,28,136,0,89,4
OG5_149376,0,37,45,10,15,0,9,1
OG5_149377,4,43,118,8,160,0,22,12
OG5_149374,0,0,1,0,30,0,0,13
OG5_158491,1,29,153,11,168,1,6,10
OG5_142870,0,0,16,2,0,0,0,0
OG5_155972,1,51,127,0,3,71,42,2
OG5_128203,4,55,336,85,141,0,43,6
OG5_128202,0,192,1192,89,145,0,57,35
OG5_128201,0,51,294,90,230,0,69,17
OG5_128200,0,40,455,96,208,0,48,12
OG5_128207,0,50,346,85,208,0,58,39
OG5_141140,45,6,31,0,2,0,43,0
OG5_128205,0,50,422,57,258,0,55,40
OG5_128204,13,56,328,89,216,0,48,25
OG5_128209,3,12,52,77,79,0,72,9
OG5_128208,0,46,328,84,245,0,68,29
